PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Domantas Sabonis	SAC	SAC @ NOP	12/12/2024	W	34	32	11	15	73.3	1	1	100	9	9	100	6	14	20	3	2	0	1	3	6	65.5
Kevin Huerter	SAC	SAC @ NOP	12/12/2024	W	28	7	2	10	20.0	1	8	12.5	2	2	100	1	2	3	1	3	0	1	1	-3	20.1
De'Aaron Fox	SAC	SAC @ NOP	12/12/2024	W	37	18	7	20	35.0	1	6	16.7	3	4	75.0	3	4	7	8	1	1	5	2	3	39.4
Keegan Murray	SAC	SAC @ NOP	12/12/2024	W	34	18	7	14	50.0	3	7	42.9	1	1	100	5	4	9	0	0	0	0	4	1	28.8
Colby Jones	SAC	SAC vs. UTA	12/08/2024	W	20	3	1	3	33.3	1	1	100	0	0	-	1	4	5	1	2	1	2	1	25	17.5
Keon Ellis	SAC	SAC vs. UTA	12/08/2024	W	16	5	2	3	66.7	1	2	50.0	0	0	-	1	2	3	5	3	0	1	2	22	24.1
Orlando Robinson	SAC	SAC vs. UTA	12/08/2024	W	12	2	1	5	20.0	0	2	0.0	0	0	-	0	4	4	2	0	0	0	0	15	9.8
Keegan Murray	SAC	SAC vs. UTA	12/08/2024	W	25	7	3	5	60.0	1	3	33.3	0	0	-	0	4	4	1	1	2	1	4	17	21.3
Kevin Huerter	SAC	SAC vs. UTA	12/08/2024	W	22	26	10	14	71.4	6	9	66.7	0	0	-	0	5	5	4	1	1	0	3	35	44.0
De'Aaron Fox	SAC	SAC vs. UTA	12/08/2024	W	31	21	9	16	56.3	1	5	20.0	2	4	50.0	2	2	4	9	0	1	1	1	24	41.3
Malik Monk	SAC	SAC vs. UTA	12/08/2024	W	27	16	7	15	46.7	2	7	28.6	0	1	0.0	1	1	2	3	1	0	1	0	13	24.9
Domantas Sabonis	SAC	SAC vs. UTA	12/08/2024	W	28	19	8	13	61.5	2	3	66.7	1	1	100	3	9	12	6	1	1	1	1	20	47.4
DeMar DeRozan	SAC	SAC vs. UTA	12/08/2024	W	29	18	8	14	57.1	0	2	0.0	2	2	100	0	1	1	4	1	1	0	3	19	31.2
DeMar DeRozan	SAC	SAC @ SAS	12/06/2024	W	32	23	8	15	53.3	1	3	33.3	6	6	100	0	3	3	2	1	0	2	3	10	30.6
Domantas Sabonis	SAC	SAC @ SAS	12/06/2024	W	33	22	7	12	58.3	0	0	-	8	9	88.9	4	12	16	4	0	0	1	1	19	46.2
Malik Monk	SAC	SAC @ SAS	12/06/2024	W	34	22	7	15	46.7	3	8	37.5	5	5	100	2	7	9	6	0	0	3	2	5	38.8
Kevin Huerter	SAC	SAC @ SAS	12/06/2024	W	24	16	6	7	85.7	4	4	100	0	0	-	1	2	3	3	0	0	1	1	23	23.1
Keegan Murray	SAC	SAC @ SAS	12/06/2024	W	33	17	7	11	63.6	3	5	60.0	0	0	-	0	6	6	1	0	2	1	3	7	30.7
Keon Ellis	SAC	SAC @ SAS	12/06/2024	W	21	3	1	4	25.0	1	4	25.0	0	0	-	0	1	1	3	4	1	0	2	32	23.7
De'Aaron Fox	SAC	SAC @ SAS	12/06/2024	W	33	22	9	17	52.9	2	7	28.6	2	2	100	0	4	4	8	0	1	2	3	8	39.8
Jae Crowder	SAC	SAC @ MEM	12/05/2024	L	13	0	0	4	0.0	0	2	0.0	0	0	-	1	2	3	1	1	0	1	0	0	7.1
Isaac Jones	SAC	SAC @ MEM	12/05/2024	L	16	9	4	7	57.1	1	1	100	0	2	0.0	1	2	3	0	0	1	1	3	-2	14.6
Keegan Murray	SAC	SAC @ MEM	12/05/2024	L	40	11	4	12	33.3	1	7	14.3	2	2	100	3	8	11	2	2	0	1	2	-4	32.2
Malik Monk	SAC	SAC @ MEM	12/05/2024	L	32	23	7	16	43.8	4	9	44.4	5	5	100	0	1	1	5	0	0	0	4	-2	31.7
De'Aaron Fox	SAC	SAC @ MEM	12/05/2024	L	38	18	8	23	34.8	0	7	0.0	2	3	66.7	2	4	6	3	6	0	4	2	-4	43.7
Domantas Sabonis	SAC	SAC @ MEM	12/05/2024	L	36	17	7	11	63.6	1	2	50.0	2	2	100	4	9	13	6	0	0	3	3	-5	38.6
DeMar DeRozan	SAC	SAC @ MEM	12/05/2024	L	35	26	6	15	40.0	1	1	100	13	14	92.9	1	2	3	1	1	0	2	5	-12	32.1
Kevin Huerter	SAC	SAC @ MEM	12/05/2024	L	25	6	3	10	30.0	0	6	0.0	0	0	-	2	4	6	0	1	0	1	3	4	15.2
Domantas Sabonis	SAC	SAC vs. HOU	12/03/2024	W	32	27	13	19	68.4	0	2	0.0	1	4	25.0	2	5	7	4	0	0	2	4	8	39.4
Malik Monk	SAC	SAC vs. HOU	12/03/2024	W	35	17	5	10	50.0	4	8	50.0	3	3	100	0	2	2	12	1	0	0	3	21	40.4
Jae Crowder	SAC	SAC vs. HOU	12/03/2024	W	12	0	0	0	-	0	0	-	0	0	-	1	0	1	2	0	0	0	2	-5	4.2
Kevin Huerter	SAC	SAC vs. HOU	12/03/2024	W	25	13	4	9	44.4	3	7	42.9	2	2	100	0	2	2	2	1	1	0	3	3	24.4
Isaac Jones	SAC	SAC vs. HOU	12/03/2024	W	18	12	5	5	100	0	0	-	2	4	50.0	0	2	2	0	0	2	1	2	-12	19.4
De'Aaron Fox	SAC	SAC vs. HOU	12/03/2024	W	37	22	9	19	47.4	4	6	66.7	0	0	-	3	3	6	7	3	1	3	3	17	48.7
DeMar DeRozan	SAC	SAC vs. HOU	12/03/2024	W	34	16	6	15	40.0	0	2	0.0	4	5	80.0	0	5	5	5	1	1	2	2	17	33.5
Keegan Murray	SAC	SAC vs. HOU	12/03/2024	W	40	13	5	11	45.5	3	5	60.0	0	0	-	2	5	7	1	0	3	1	1	20	30.9
DeMar DeRozan	SAC	SAC vs. SAS	12/01/2024	L	37	28	10	20	50.0	0	1	0.0	8	9	88.9	1	4	5	8	3	0	0	0	0	55.0
Domantas Sabonis	SAC	SAC vs. SAS	12/01/2024	L	37	25	8	16	50.0	2	4	50.0	7	10	70.0	10	3	13	6	0	0	2	5	1	47.6
Malik Monk	SAC	SAC vs. SAS	12/01/2024	L	37	19	7	14	50.0	5	10	50.0	0	0	-	0	7	7	6	1	1	2	3	0	40.4
Keon Ellis	SAC	SAC vs. SAS	12/01/2024	L	17	8	3	6	50.0	2	4	50.0	0	0	-	0	3	3	0	0	1	1	4	1	13.6
Jae Crowder	SAC	SAC vs. SAS	12/01/2024	L	11	2	1	3	33.3	0	2	0.0	0	0	-	1	4	5	1	0	0	0	1	-2	9.5
De'Aaron Fox	SAC	SAC vs. SAS	12/01/2024	L	37	23	9	23	39.1	3	8	37.5	2	2	100	3	3	6	9	2	1	2	1	-3	50.7
Keegan Murray	SAC	SAC vs. SAS	12/01/2024	L	38	8	4	9	44.4	0	2	0.0	0	0	-	3	3	6	0	1	1	1	4	-4	20.2
Isaac Jones	SAC	SAC vs. SAS	12/01/2024	L	19	12	5	7	71.4	0	0	-	2	3	66.7	2	2	4	1	1	1	2	5	6	22.3
Isaac Jones	SAC	SAC @ POR	11/29/2024	L	20	7	3	6	50.0	0	1	0.0	1	3	33.3	1	3	4	0	0	0	1	3	-5	10.8
Jae Crowder	SAC	SAC @ POR	11/29/2024	L	21	10	2	5	40.0	1	4	25.0	5	6	83.3	0	2	2	0	1	0	0	2	-9	15.4
De'Aaron Fox	SAC	SAC @ POR	11/29/2024	L	36	22	8	18	44.4	1	6	16.7	5	7	71.4	2	3	5	5	0	0	5	5	-9	30.5
Jordan McLaughlin	SAC	SAC @ POR	11/29/2024	L	12	2	0	1	0.0	0	1	0.0	2	2	100	0	1	1	1	1	0	1	1	-4	6.7
Keon Ellis	SAC	SAC @ POR	11/29/2024	L	24	6	1	3	33.3	1	3	33.3	3	3	100	3	1	4	1	1	0	1	1	-19	14.3
