PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Rob Dillingham	MIN	MIN @ BOS	11/24/2024	L	16	14	6	10	60.0	2	4	50.0	0	0	-	0	0	0	1	0	0	0	1	2	15.5
Jaden McDaniels	MIN	MIN @ BOS	11/24/2024	L	32	10	4	13	30.8	2	6	33.3	0	0	-	0	5	5	1	0	0	1	5	-12	16.5
Nickeil Alexander-Walker	MIN	MIN @ BOS	11/24/2024	L	27	4	1	7	14.3	0	4	0.0	2	2	100	1	0	1	4	0	0	0	2	12	11.2
Julius Randle	MIN	MIN @ BOS	11/24/2024	L	36	23	7	15	46.7	1	4	25.0	8	13	61.5	2	4	6	2	0	0	0	1	-10	33.2
Rob Dillingham	MIN	MIN @ TOR	11/21/2024	L	10	2	1	2	50.0	0	0	-	0	0	-	0	0	0	1	0	0	1	1	-14	2.5
Anthony Edwards	MIN	MIN @ TOR	11/21/2024	L	36	26	9	20	45.0	5	9	55.6	3	3	100	1	2	3	2	2	2	2	4	4	42.6
Rudy Gobert	MIN	MIN @ TOR	11/21/2024	L	36	13	4	5	80.0	0	0	-	5	6	83.3	4	7	11	2	1	2	3	3	0	35.2
Julius Randle	MIN	MIN @ TOR	11/21/2024	L	38	23	5	12	41.7	1	6	16.7	12	16	75.0	1	8	9	3	2	0	4	2	-6	40.3
Jaden McDaniels	MIN	MIN @ TOR	11/21/2024	L	42	22	8	15	53.3	2	6	33.3	4	4	100	2	5	7	3	2	0	1	3	5	39.9
Naz Reid	MIN	MIN @ TOR	11/21/2024	L	22	2	1	8	12.5	0	3	0.0	0	0	-	2	2	4	1	0	1	2	5	-4	9.3
Nickeil Alexander-Walker	MIN	MIN @ TOR	11/21/2024	L	26	6	1	6	16.7	1	2	50.0	3	4	75.0	0	4	4	0	2	0	1	3	-1	15.8
Donte DiVincenzo	MIN	MIN @ TOR	11/21/2024	L	30	11	4	12	33.3	3	9	33.3	0	0	-	0	2	2	4	3	0	3	3	-9	25.4
Mike Conley	MIN	MIN vs. PHX	11/17/2024	W	30	3	1	2	50.0	1	1	100	0	1	0.0	0	4	4	3	2	0	1	0	14	17.3
Rudy Gobert	MIN	MIN vs. PHX	11/17/2024	W	37	11	4	8	50.0	0	0	-	3	4	75.0	4	6	10	2	0	4	3	2	4	35.0
Julius Randle	MIN	MIN vs. PHX	11/17/2024	W	34	35	11	20	55.0	5	11	45.5	8	9	88.9	1	3	4	7	1	0	3	2	16	50.3
Naz Reid	MIN	MIN vs. PHX	11/17/2024	W	22	13	4	10	40.0	1	6	16.7	4	5	80.0	2	2	4	1	1	0	2	1	-15	20.3
Jaden McDaniels	MIN	MIN vs. PHX	11/17/2024	W	26	11	4	7	57.1	2	3	66.7	1	4	25.0	1	2	3	2	3	1	0	4	-6	29.6
Donte DiVincenzo	MIN	MIN vs. PHX	11/17/2024	W	26	15	5	11	45.5	5	10	50.0	0	0	-	0	1	1	3	0	0	0	2	10	20.7
Nickeil Alexander-Walker	MIN	MIN vs. PHX	11/17/2024	W	20	8	4	6	66.7	0	1	0.0	0	0	-	1	1	2	2	0	1	2	0	0	14.4
Anthony Edwards	MIN	MIN vs. PHX	11/17/2024	W	39	24	9	14	64.3	3	7	42.9	3	3	100	0	4	4	6	1	0	2	2	-6	38.8
Donte DiVincenzo	MIN	MIN @ SAC	11/15/2024	W	19	3	1	4	25.0	1	4	25.0	0	0	-	0	3	3	2	0	0	0	2	-14	9.6
Nickeil Alexander-Walker	MIN	MIN @ SAC	11/15/2024	W	21	10	4	6	66.7	2	3	66.7	0	0	-	1	2	3	3	0	0	1	2	-2	17.1
Naz Reid	MIN	MIN @ SAC	11/15/2024	W	24	16	7	12	58.3	2	4	50.0	0	0	-	1	4	5	2	0	0	0	1	-20	25.0
Mike Conley	MIN	MIN @ SAC	11/15/2024	W	37	14	4	12	33.3	4	9	44.4	2	3	66.7	0	4	4	7	5	0	0	1	10	44.3
Rudy Gobert	MIN	MIN @ SAC	11/15/2024	W	41	11	5	7	71.4	0	0	-	1	1	100	3	8	11	2	0	3	1	2	11	35.2
Julius Randle	MIN	MIN @ SAC	11/15/2024	W	41	26	8	20	40.0	2	7	28.6	8	8	100	1	3	4	5	1	0	4	1	17	37.3
Anthony Edwards	MIN	MIN @ SAC	11/15/2024	W	42	36	14	27	51.9	6	14	42.9	2	2	100	1	4	5	2	0	0	2	4	16	43.0
Jaden McDaniels	MIN	MIN @ SAC	11/15/2024	W	37	14	5	13	38.5	3	8	37.5	1	2	50.0	3	3	6	3	3	1	3	6	4	34.7
Naz Reid	MIN	MIN @ POR	11/13/2024	L	28	15	5	12	41.7	2	8	25.0	3	4	75.0	1	2	3	2	1	1	0	3	-11	27.6
Nickeil Alexander-Walker	MIN	MIN @ POR	11/13/2024	L	32	13	5	11	45.5	3	7	42.9	0	0	-	1	4	5	3	3	1	4	1	-2	31.5
Donte DiVincenzo	MIN	MIN @ POR	11/13/2024	L	22	2	1	10	10.0	0	6	0.0	0	0	-	0	3	3	3	0	0	0	0	-8	10.1
Anthony Edwards	MIN	MIN @ POR	11/13/2024	L	40	24	10	25	40.0	0	9	0.0	4	4	100	0	4	4	4	4	1	3	2	-1	46.8
Jaden McDaniels	MIN	MIN @ POR	11/13/2024	L	34	7	3	9	33.3	0	3	0.0	1	2	50.0	1	5	6	2	4	0	1	6	3	28.2
Julius Randle	MIN	MIN @ POR	11/13/2024	L	37	20	7	15	46.7	1	3	33.3	5	7	71.4	3	7	10	2	0	0	1	2	1	34.0
Rudy Gobert	MIN	MIN @ POR	11/13/2024	L	34	12	4	8	50.0	0	0	-	4	5	80.0	7	3	10	0	0	0	1	3	-8	23.0
Jaden McDaniels	MIN	MIN @ POR	11/12/2024	L	36	17	8	10	80.0	1	3	33.3	0	0	-	1	5	6	2	2	2	4	5	2	35.2
