PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Dalano Banton	POR	POR vs. UTA	12/06/2024	L	27	19	7	17	41.2	3	8	37.5	2	3	66.7	0	3	3	4	1	0	3	1	-19	28.6
Duop Reath	POR	POR vs. UTA	12/06/2024	L	25	8	3	5	60.0	2	3	66.7	0	0	-	1	4	5	1	0	0	0	3	-11	15.5
Shaedon Sharpe	POR	POR vs. UTA	12/06/2024	L	29	10	3	12	25.0	1	8	12.5	3	4	75.0	1	1	2	4	0	0	0	1	-30	18.4
Deni Avdija	POR	POR vs. UTA	12/06/2024	L	24	6	2	9	22.2	1	5	20.0	1	2	50.0	1	4	5	2	0	1	1	2	-14	17.0
Anfernee Simons	POR	POR vs. UTA	12/06/2024	L	28	14	6	15	40.0	2	7	28.6	0	0	-	1	4	5	5	0	0	0	3	-34	27.5
Jerami Grant	POR	POR vs. UTA	12/06/2024	L	29	19	6	11	54.5	4	8	50.0	3	3	100	0	3	3	1	0	3	1	4	-31	32.1
Anfernee Simons	POR	POR @ LAC	12/03/2024	L	30	7	2	11	18.2	0	6	0.0	3	4	75.0	1	1	2	6	1	0	3	2	-20	18.4
Jabari Walker	POR	POR @ LAC	12/03/2024	L	15	6	3	7	42.9	0	1	0.0	0	0	-	2	3	5	1	1	1	2	0	4	17.5
Toumani Camara	POR	POR @ LAC	12/03/2024	L	29	9	4	7	57.1	1	3	33.3	0	0	-	0	4	4	1	0	0	0	2	-19	15.3
Jerami Grant	POR	POR @ LAC	12/03/2024	L	35	12	5	11	45.5	2	5	40.0	0	0	-	2	2	4	4	2	2	2	2	-21	32.8
Deandre Ayton	POR	POR @ LAC	12/03/2024	L	33	16	8	10	80.0	0	1	0.0	0	0	-	0	3	3	2	0	1	1	2	-27	24.6
Deni Avdija	POR	POR @ LAC	12/03/2024	L	23	15	6	9	66.7	3	3	100	0	0	-	2	1	3	3	1	0	2	3	-10	24.1
Dalano Banton	POR	POR @ LAC	12/03/2024	L	21	14	5	11	45.5	0	2	0.0	4	5	80.0	2	0	2	3	0	0	1	1	-4	19.9
Shaedon Sharpe	POR	POR @ LAC	12/03/2024	L	27	15	4	7	57.1	2	4	50.0	5	5	100	0	4	4	1	1	0	4	1	-13	20.3
Rayan Rupert	POR	POR @ LAC	12/03/2024	L	14	3	1	3	33.3	0	1	0.0	1	2	50.0	2	0	2	4	0	0	0	1	-4	11.4
Jerami Grant	POR	POR vs. DAL	12/01/2024	L	37	14	4	10	40.0	2	3	66.7	4	5	80.0	0	5	5	6	1	0	1	3	-1	31.0
Anfernee Simons	POR	POR vs. DAL	12/01/2024	L	23	27	9	11	81.8	6	8	75.0	3	3	100	0	3	3	5	1	0	3	6	4	38.1
Toumani Camara	POR	POR vs. DAL	12/01/2024	L	36	17	6	10	60.0	5	7	71.4	0	0	-	3	4	7	4	1	0	2	1	4	32.4
Deandre Ayton	POR	POR vs. DAL	12/01/2024	L	32	18	8	11	72.7	0	1	0.0	2	3	66.7	2	5	7	3	1	0	5	5	-6	28.9
Deni Avdija	POR	POR vs. DAL	12/01/2024	L	29	21	7	12	58.3	2	4	50.0	5	5	100	0	4	4	2	1	0	4	3	-16	27.8
Dalano Banton	POR	POR vs. DAL	12/01/2024	L	25	9	4	8	50.0	0	0	-	1	2	50.0	0	3	3	5	0	0	2	0	-6	18.1
Shaedon Sharpe	POR	POR vs. DAL	12/01/2024	L	37	22	10	20	50.0	2	6	33.3	0	0	-	1	3	4	3	2	0	3	2	-1	34.3
Jabari Walker	POR	POR vs. DAL	12/01/2024	L	12	0	0	1	0.0	0	1	0.0	0	0	-	2	2	4	1	0	0	0	3	-11	6.3
Anfernee Simons	POR	POR vs. SAC	11/29/2024	W	41	21	8	14	57.1	3	8	37.5	2	2	100	0	5	5	9	2	0	4	1	9	42.5
Dalano Banton	POR	POR vs. SAC	11/29/2024	W	23	17	7	13	53.8	3	6	50.0	0	0	-	0	2	2	2	5	0	4	1	11	33.4
Shaedon Sharpe	POR	POR vs. SAC	11/29/2024	W	37	14	6	15	40.0	0	6	0.0	2	3	66.7	0	4	4	5	0	0	1	1	2	25.3
Jabari Walker	POR	POR vs. SAC	11/29/2024	W	10	4	2	2	100	0	0	-	0	0	-	2	2	4	1	0	0	0	0	7	10.3
Kris Murray	POR	POR vs. SAC	11/29/2024	W	16	2	1	4	25.0	0	2	0.0	0	0	-	2	1	3	1	0	0	1	4	-3	6.1
Deandre Ayton	POR	POR vs. SAC	11/29/2024	W	41	26	11	19	57.9	0	2	0.0	4	6	66.7	2	7	9	2	1	1	1	2	7	44.8
Deni Avdija	POR	POR vs. SAC	11/29/2024	W	37	20	7	15	46.7	4	9	44.4	2	2	100	1	8	9	5	2	1	0	3	12	47.3
Toumani Camara	POR	POR vs. SAC	11/29/2024	W	33	11	4	8	50.0	1	4	25.0	2	2	100	1	3	4	2	0	1	0	4	-1	21.8
Shaedon Sharpe	POR	POR @ IND	11/27/2024	L	37	17	8	19	42.1	1	7	14.3	0	1	0.0	1	2	3	3	0	0	1	1	0	24.1
Scoot Henderson	POR	POR @ IND	11/27/2024	L	35	17	6	11	54.5	3	4	75.0	2	6	33.3	1	1	2	9	0	1	1	4	-10	34.9
Dalano Banton	POR	POR @ IND	11/27/2024	L	16	8	3	5	60.0	2	4	50.0	0	0	-	1	3	4	1	1	1	2	1	6	18.3
Deni Avdija	POR	POR @ IND	11/27/2024	L	41	16	6	12	50.0	2	5	40.0	2	2	100	1	4	5	7	2	0	2	3	-4	36.5
Deandre Ayton	POR	POR @ IND	11/27/2024	L	34	16	7	10	70.0	0	0	-	2	2	100	4	8	12	2	1	3	4	1	-3	41.4
Toumani Camara	POR	POR @ IND	11/27/2024	L	24	8	3	4	75.0	2	3	66.7	0	0	-	3	1	4	2	1	0	3	4	-10	15.8
Jabari Walker	POR	POR @ IND	11/27/2024	L	11	2	1	5	20.0	0	0	-	0	0	-	1	2	3	1	0	0	1	2	-3	6.1
Anfernee Simons	POR	POR @ IND	11/27/2024	L	38	30	10	21	47.6	6	12	50.0	4	6	66.7	0	4	4	6	1	0	0	2	-15	46.8
Toumani Camara	POR	POR @ MEM	11/25/2024	L	28	10	4	15	26.7	1	8	12.5	1	2	50.0	6	2	8	3	2	0	1	3	-18	29.1
Rayan Rupert	POR	POR @ MEM	11/25/2024	L	22	9	3	8	37.5	0	3	0.0	3	4	75.0	0	1	1	1	1	1	1	0	-13	16.7
Shaedon Sharpe	POR	POR @ MEM	11/25/2024	L	30	15	4	12	33.3	1	6	16.7	6	6	100	2	2	4	2	0	2	1	0	-22	27.8
Anfernee Simons	POR	POR @ MEM	11/25/2024	L	30	5	2	14	14.3	1	7	14.3	0	0	-	2	2	4	4	2	0	1	5	-22	20.8
Jerami Grant	POR	POR @ MEM	11/25/2024	L	21	11	3	10	30.0	0	3	0.0	5	7	71.4	0	2	2	1	2	0	0	3	-8	20.9
Robert Williams III	POR	POR @ MEM	11/25/2024	L	12	6	1	4	25.0	0	0	-	4	4	100	3	0	3	1	1	3	0	1	-13	23.1
Deni Avdija	POR	POR @ MEM	11/25/2024	L	32	17	7	16	43.8	2	7	28.6	1	2	50.0	1	7	8	6	1	1	3	4	-11	38.6
