PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Jamison Battle	TOR	TOR @ LAL	11/10/2024	L	13	0	0	1	0.0	0	1	0.0	0	0	-	2	1	3	1	0	0	2	0	-1	3.1
Gradey Dick	TOR	TOR @ LAL	11/10/2024	L	33	14	5	10	50.0	2	3	66.7	2	2	100	0	1	1	3	0	0	1	2	-12	18.7
RJ Barrett	TOR	TOR @ LAL	11/10/2024	L	36	18	5	15	33.3	1	7	14.3	7	9	77.8	0	7	7	4	0	0	4	3	-24	28.4
Davion Mitchell	TOR	TOR @ LAL	11/10/2024	L	19	2	1	5	20.0	0	3	0.0	0	0	-	2	2	4	5	0	0	1	4	-7	13.3
Bruno Fernando	TOR	TOR @ LAL	11/10/2024	L	10	4	2	2	100	0	0	-	0	0	-	0	0	0	0	0	1	0	2	-10	7.0
Jakob Poeltl	TOR	TOR @ LAL	11/10/2024	L	31	14	7	12	58.3	0	0	-	0	0	-	4	6	10	4	1	0	1	4	-4	34.0
Jamison Battle	TOR	TOR @ LAC	11/09/2024	L	14	3	1	5	20.0	1	5	20.0	0	0	-	0	2	2	1	0	0	0	2	-3	6.9
Immanuel Quickley	TOR	TOR @ LAC	11/09/2024	L	26	21	8	18	44.4	3	8	37.5	2	2	100	1	2	3	4	1	0	1	2	-6	32.6
RJ Barrett	TOR	TOR @ LAC	11/09/2024	L	30	13	6	15	40.0	1	3	33.3	0	2	0.0	0	6	6	3	2	1	4	2	-11	29.7
Chris Boucher	TOR	TOR @ LAC	11/09/2024	L	24	14	6	12	50.0	0	4	0.0	2	3	66.7	3	3	6	0	1	0	0	2	0	24.2
Jakob Poeltl	TOR	TOR @ LAC	11/09/2024	L	30	5	1	6	16.7	0	0	-	3	6	50.0	2	10	12	3	0	3	4	2	0	28.9
Gradey Dick	TOR	TOR @ LAC	11/09/2024	L	34	15	5	12	41.7	2	5	40.0	3	4	75.0	0	0	0	2	1	0	0	1	13	21.0
Davion Mitchell	TOR	TOR @ LAC	11/09/2024	L	22	7	2	9	22.2	1	5	20.0	2	4	50.0	2	2	4	4	0	0	0	2	2	17.8
Ochai Agbaji	TOR	TOR @ LAC	11/09/2024	L	36	21	9	14	64.3	3	6	50.0	0	0	-	2	5	7	3	2	0	0	3	2	39.9
Jakob Poeltl	TOR	TOR @ SAC	11/06/2024	L	35	10	5	8	62.5	0	0	-	0	0	-	1	7	8	4	2	0	3	2	-18	28.6
Chris Boucher	TOR	TOR @ SAC	11/06/2024	L	25	17	7	11	63.6	3	6	50.0	0	0	-	1	3	4	0	0	0	0	1	-1	21.8
Jonathan Mogbo	TOR	TOR @ SAC	11/06/2024	L	18	5	2	3	66.7	0	1	0.0	1	2	50.0	4	1	5	3	1	0	1	3	4	17.5
RJ Barrett	TOR	TOR @ SAC	11/06/2024	L	33	23	9	19	47.4	1	5	20.0	4	5	80.0	0	3	3	3	2	0	3	2	-9	34.1
Davion Mitchell	TOR	TOR @ SAC	11/06/2024	L	32	20	8	11	72.7	2	3	66.7	2	2	100	1	2	3	6	1	0	1	2	-14	34.6
Ochai Agbaji	TOR	TOR @ SAC	11/06/2024	L	32	12	4	9	44.4	2	7	28.6	2	3	66.7	0	2	2	2	1	0	0	3	-22	20.4
Gradey Dick	TOR	TOR @ SAC	11/06/2024	L	24	7	3	10	30.0	0	5	0.0	1	2	50.0	1	3	4	2	0	0	0	4	-22	14.8
Jamal Shead	TOR	TOR @ SAC	11/06/2024	L	16	5	2	5	40.0	0	1	0.0	1	1	100	0	1	1	2	0	1	1	2	-1	11.2
Jamison Battle	TOR	TOR @ SAC	11/06/2024	L	16	6	2	7	28.6	2	5	40.0	0	0	-	0	2	2	2	0	0	2	4	0	9.4
RJ Barrett	TOR	TOR @ DEN	11/04/2024	L	33	16	5	21	23.8	2	11	18.2	4	5	80.0	1	5	6	10	1	0	5	4	-8	36.2
Gradey Dick	TOR	TOR @ DEN	11/04/2024	L	36	26	10	20	50.0	4	9	44.4	2	2	100	0	2	2	5	3	2	4	0	1	46.9
Jamison Battle	TOR	TOR @ DEN	11/04/2024	L	12	5	2	6	33.3	1	4	25.0	0	0	-	1	1	2	0	0	0	0	1	-6	7.4
Chris Boucher	TOR	TOR @ DEN	11/04/2024	L	14	2	1	3	33.3	0	1	0.0	0	0	-	1	3	4	1	1	1	2	1	-2	12.3
Jamal Shead	TOR	TOR @ DEN	11/04/2024	L	17	8	3	4	75.0	1	1	100	1	1	100	0	2	2	3	1	0	0	4	-2	17.9
Jakob Poeltl	TOR	TOR @ DEN	11/04/2024	L	32	24	11	18	61.1	0	0	-	2	4	50.0	6	5	11	3	3	0	2	6	-5	48.7
Davion Mitchell	TOR	TOR @ DEN	11/04/2024	L	30	13	5	11	45.5	2	7	28.6	1	1	100	0	1	1	8	1	0	0	2	-1	29.2
Jonathan Mogbo	TOR	TOR @ DEN	11/04/2024	L	21	4	2	4	50.0	0	0	-	0	2	0.0	3	3	6	2	0	0	0	2	-4	14.2
Ochai Agbaji	TOR	TOR @ DEN	11/04/2024	L	33	16	6	11	54.5	2	4	50.0	2	3	66.7	1	4	5	4	2	0	0	3	1	34.0
Jonathan Mogbo	TOR	TOR vs. SAC	11/02/2024	W	16	6	2	3	66.7	0	0	-	2	4	50.0	5	1	6	1	1	1	3	6	17	17.7
Gradey Dick	TOR	TOR vs. SAC	11/02/2024	W	38	22	6	17	35.3	3	8	37.5	7	7	100	0	5	5	2	2	0	3	0	-3	34.0
Davion Mitchell	TOR	TOR vs. SAC	11/02/2024	W	37	4	2	6	33.3	0	2	0.0	0	0	-	0	4	4	7	5	0	5	4	0	29.3
RJ Barrett	TOR	TOR vs. SAC	11/02/2024	W	40	31	10	26	38.5	3	9	33.3	8	11	72.7	2	7	9	6	1	0	2	1	5	51.8
Chris Boucher	TOR	TOR vs. SAC	11/02/2024	W	25	24	9	13	69.2	4	6	66.7	2	3	66.7	0	5	5	1	0	0	0	1	13	31.5
Jamison Battle	TOR	TOR vs. SAC	11/02/2024	W	15	9	3	6	50.0	3	6	50.0	0	0	-	1	0	1	3	0	0	0	0	6	14.7
Jamal Shead	TOR	TOR vs. SAC	11/02/2024	W	14	0	0	3	0.0	0	1	0.0	0	0	-	0	0	0	6	0	0	1	2	-2	8.0
Ja'Kobe Walter	TOR	TOR vs. SAC	11/02/2024	W	10	0	0	1	0.0	0	0	-	0	2	0.0	1	1	2	1	0	0	0	2	-6	3.9
Ochai Agbaji	TOR	TOR vs. SAC	11/02/2024	W	36	22	9	12	75.0	4	5	80.0	0	0	-	0	5	5	2	2	1	1	3	1	39.0
Jakob Poeltl	TOR	TOR vs. SAC	11/02/2024	W	34	13	5	8	62.5	0	0	-	3	4	75.0	3	6	9	2	2	1	4	6	-16	31.8
