PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Day'Ron Sharpe	BKN	BKN @ UTA	01/12/2025	L	16	12	5	7	71.4	0	1	0.0	2	3	66.7	1	3	4	0	0	0	1	3	-5	15.8
Keon Johnson	BKN	BKN @ UTA	01/12/2025	L	21	8	3	9	33.3	2	7	28.6	0	0	-	1	3	4	3	2	0	0	3	-2	23.3
Jalen Wilson	BKN	BKN @ UTA	01/12/2025	L	24	7	2	7	28.6	1	5	20.0	2	2	100	0	3	3	1	1	1	1	1	-7	17.1
Reece Beekman	BKN	BKN @ UTA	01/12/2025	L	12	4	1	4	25.0	1	4	25.0	1	2	50.0	0	1	1	2	0	0	0	0	-8	8.2
Tosan Evbuomwan	BKN	BKN @ UTA	01/12/2025	L	24	22	7	8	87.5	2	3	66.7	6	9	66.7	1	4	5	1	0	0	2	2	-2	27.5
Tosan Evbuomwan	BKN	BKN @ DEN	01/10/2025	L	22	10	4	9	44.4	2	5	40.0	0	0	-	1	1	2	1	1	1	2	2	8	17.9
Reece Beekman	BKN	BKN @ DEN	01/10/2025	L	12	3	1	2	50.0	1	1	100	0	0	-	1	0	1	2	0	0	1	0	11	6.2
Tyrese Martin	BKN	BKN @ DEN	01/10/2025	L	32	19	6	14	42.9	4	9	44.4	3	3	100	1	3	4	2	0	1	2	1	-3	27.8
Keon Johnson	BKN	BKN @ DEN	01/10/2025	L	36	22	8	21	38.1	4	12	33.3	2	2	100	1	3	4	4	1	1	2	2	-9	36.8
Day'Ron Sharpe	BKN	BKN @ DEN	01/10/2025	L	19	7	3	7	42.9	0	3	0.0	1	1	100	2	3	5	3	0	0	0	4	0	17.5
Ben Simmons	BKN	BKN @ DEN	01/10/2025	L	22	10	5	7	71.4	0	0	-	0	0	-	0	4	4	7	1	0	4	4	-17	24.3
