PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Andrew Nembhard	IND	IND @ DAL	11/04/2024	W	29	11	4	9	44.4	1	2	50.0	2	2	100	1	2	3	3	0	0	0	3	7	19.1
Tyrese Haliburton	IND	IND @ DAL	11/04/2024	W	36	25	10	16	62.5	2	8	25.0	3	6	50.0	0	4	4	12	2	1	2	1	9	54.8
Jarace Walker	IND	IND @ DAL	11/04/2024	W	14	3	1	3	33.3	1	2	50.0	0	2	0.0	1	4	5	2	0	0	1	2	0	11.0
T.J. McConnell	IND	IND @ DAL	11/04/2024	W	20	12	6	10	60.0	0	0	-	0	0	-	1	2	3	2	1	1	1	0	-5	23.6
Pascal Siakam	IND	IND @ DAL	11/04/2024	W	36	23	10	16	62.5	1	2	50.0	2	2	100	1	5	6	4	0	0	1	1	16	35.2
Obi Toppin	IND	IND @ DAL	11/04/2024	W	24	11	5	8	62.5	1	3	33.3	0	0	-	1	5	6	2	0	0	0	2	-8	21.2
Ben Sheppard	IND	IND @ NOP	11/01/2024	L	33	20	7	12	58.3	6	11	54.5	0	0	-	0	3	3	1	0	0	0	1	7	25.1
Bennedict Mathurin	IND	IND @ NOP	11/01/2024	L	32	19	7	15	46.7	1	2	50.0	4	5	80.0	2	4	6	3	0	0	1	3	-13	29.7
Isaiah Jackson	IND	IND @ NOP	11/01/2024	L	16	6	3	3	100	0	0	-	0	2	0.0	0	8	8	1	0	1	0	1	7	20.1
Obi Toppin	IND	IND @ NOP	11/01/2024	L	19	7	3	6	50.0	1	3	33.3	0	0	-	1	4	5	0	0	0	2	2	-3	11.0
T.J. McConnell	IND	IND @ NOP	11/01/2024	L	22	10	5	9	55.6	0	1	0.0	0	0	-	0	3	3	9	1	0	2	1	5	28.1
Jarace Walker	IND	IND @ NOP	11/01/2024	L	14	5	2	6	33.3	1	3	33.3	0	0	-	1	1	2	1	1	0	0	1	-8	11.9
Tyrese Haliburton	IND	IND @ NOP	11/01/2024	L	33	11	2	8	25.0	1	6	16.7	6	6	100	1	1	2	11	0	0	2	2	-19	27.9
Myles Turner	IND	IND @ NOP	11/01/2024	L	30	12	5	12	41.7	2	5	40.0	0	0	-	0	4	4	2	0	1	4	4	-19	18.8
Pascal Siakam	IND	IND @ NOP	11/01/2024	L	32	16	7	13	53.8	2	5	40.0	0	0	-	1	4	5	6	1	1	2	6	1	35.0
Aaron Nesmith	IND	IND @ NOP	11/01/2024	L	10	12	5	5	100	2	2	100	0	0	-	0	1	1	1	0	0	1	0	7	13.7
Pascal Siakam	IND	IND vs. BOS	10/30/2024	W	38	29	11	20	55.0	6	8	75.0	1	4	25.0	5	6	11	5	0	0	2	2	5	47.7
Obi Toppin	IND	IND vs. BOS	10/30/2024	W	33	18	6	15	40.0	2	7	28.6	4	4	100	3	4	7	3	1	1	2	2	-12	34.9
Bennedict Mathurin	IND	IND vs. BOS	10/30/2024	W	43	30	9	17	52.9	2	5	40.0	10	11	90.9	3	8	11	4	0	0	4	2	3	45.2
Ben Sheppard	IND	IND vs. BOS	10/30/2024	W	21	7	3	6	50.0	1	3	33.3	0	0	-	2	4	6	2	1	1	1	0	-3	22.2
Isaiah Jackson	IND	IND vs. BOS	10/30/2024	W	25	10	3	5	60.0	0	0	-	4	4	100	2	3	5	0	2	2	1	6	8	27.0
Aaron Nesmith	IND	IND vs. BOS	10/30/2024	W	30	12	5	9	55.6	2	4	50.0	0	0	-	1	7	8	3	0	1	1	6	10	28.1
Tyrese Haliburton	IND	IND vs. BOS	10/30/2024	W	40	17	7	19	36.8	2	10	20.0	1	1	100	0	6	6	12	2	0	1	5	9	47.2
T.J. McConnell	IND	IND vs. BOS	10/30/2024	W	22	10	5	11	45.5	0	1	0.0	0	0	-	0	2	2	3	1	0	1	1	-7	18.9
Isaiah Jackson	IND	IND @ ORL	10/28/2024	L	22	7	2	8	25.0	0	0	-	3	6	50.0	7	2	9	2	0	4	1	3	6	31.8
Aaron Nesmith	IND	IND @ ORL	10/28/2024	L	31	10	3	9	33.3	0	1	0.0	4	6	66.7	0	4	4	1	1	0	0	6	-10	19.3
Tyrese Haliburton	IND	IND @ ORL	10/28/2024	L	35	19	6	15	40.0	4	9	44.4	3	4	75.0	3	6	9	10	1	0	1	1	3	46.8
Obi Toppin	IND	IND @ ORL	10/28/2024	L	14	14	5	6	83.3	3	4	75.0	1	2	50.0	1	1	2	0	0	0	1	1	5	15.4
Pascal Siakam	IND	IND @ ORL	10/28/2024	L	34	26	10	18	55.6	2	5	40.0	4	5	80.0	2	7	9	4	2	0	2	5	-9	46.8
Myles Turner	IND	IND @ ORL	10/28/2024	L	26	13	5	10	50.0	1	3	33.3	2	3	66.7	1	4	5	0	0	0	1	5	-10	18.0
Bennedict Mathurin	IND	IND @ ORL	10/28/2024	L	14	5	1	1	100	1	1	100	2	2	100	0	2	2	0	0	0	1	3	4	6.4
Andrew Nembhard	IND	IND @ ORL	10/28/2024	L	34	13	6	12	50.0	0	1	0.0	1	2	50.0	0	3	3	7	1	0	2	0	-3	28.1
Ben Sheppard	IND	IND @ ORL	10/28/2024	L	23	8	3	6	50.0	2	5	40.0	0	0	-	1	0	1	0	0	0	0	2	1	9.2
Ben Sheppard	IND	IND vs. PHI	10/27/2024	L	15	6	2	3	66.7	2	2	100	0	0	-	0	2	2	2	0	0	0	0	14	11.4
Bennedict Mathurin	IND	IND vs. PHI	10/27/2024	L	21	5	2	6	33.3	0	4	0.0	1	2	50.0	1	1	2	2	0	0	1	2	-14	9.4
Obi Toppin	IND	IND vs. PHI	10/27/2024	L	23	15	4	8	50.0	1	3	33.3	6	7	85.7	2	2	4	1	2	0	2	1	-13	25.3
T.J. McConnell	IND	IND vs. PHI	10/27/2024	L	21	10	5	10	50.0	0	0	-	0	0	-	2	3	5	4	1	0	2	1	-8	23.0
Aaron Nesmith	IND	IND vs. PHI	10/27/2024	L	28	10	2	4	50.0	1	1	100	5	5	100	1	6	7	1	1	0	2	5	-1	20.9
Tyrese Haliburton	IND	IND vs. PHI	10/27/2024	L	37	22	8	18	44.4	4	9	44.4	2	5	40.0	1	3	4	2	0	1	3	2	-9	29.8
Andrew Nembhard	IND	IND vs. PHI	10/27/2024	L	31	10	3	11	27.3	1	4	25.0	3	4	75.0	0	2	2	8	0	0	1	6	6	23.4
Pascal Siakam	IND	IND vs. PHI	10/27/2024	L	40	17	7	11	63.6	2	4	50.0	1	2	50.0	0	5	5	6	0	1	1	2	14	34.0
Myles Turner	IND	IND vs. PHI	10/27/2024	L	37	14	4	11	36.4	2	5	40.0	4	8	50.0	0	4	4	2	4	1	6	5	-2	30.8
Jarace Walker	IND	IND @ NYK	10/25/2024	L	20	12	4	8	50.0	1	4	25.0	3	3	100	1	3	4	3	2	0	0	1	5	27.3
Bennedict Mathurin	IND	IND @ NYK	10/25/2024	L	24	20	8	13	61.5	2	5	40.0	2	4	50.0	0	2	2	1	1	0	1	1	-10	25.9
Isaiah Jackson	IND	IND @ NYK	10/25/2024	L	15	10	5	6	83.3	0	0	-	0	2	0.0	2	3	5	2	1	0	2	3	-5	20.0
Obi Toppin	IND	IND @ NYK	10/25/2024	L	20	8	4	6	66.7	0	1	0.0	0	0	-	0	1	1	4	0	1	0	0	-7	18.2
Andrew Nembhard	IND	IND @ NYK	10/25/2024	L	21	2	1	3	33.3	0	2	0.0	0	0	-	0	2	2	2	2	0	3	0	-20	10.4
Ben Sheppard	IND	IND @ NYK	10/25/2024	L	12	4	2	4	50.0	0	1	0.0	0	0	-	0	0	0	0	0	0	0	6	-13	4.0
Aaron Nesmith	IND	IND @ NYK	10/25/2024	L	18	4	2	5	40.0	0	1	0.0	0	0	-	1	1	2	0	0	0	1	3	-14	5.4
Tyrese Haliburton	IND	IND @ NYK	10/25/2024	L	26	0	0	8	0.0	0	7	0.0	0	0	-	0	1	1	5	1	0	1	2	-23	10.7
Pascal Siakam	IND	IND @ NYK	10/25/2024	L	23	12	5	11	45.5	0	4	0.0	2	2	100	2	3	5	2	0	0	2	1	-23	19.0
Myles Turner	IND	IND @ NYK	10/25/2024	L	23	13	5	9	55.6	0	3	0.0	3	5	60.0	1	6	7	1	0	3	2	4	-23	29.9
Enrique Freeman	IND	IND @ NYK	10/25/2024	L	10	2	1	1	100	0	0	-	0	0	-	1	0	1	0	0	1	0	2	3	6.2
T.J. McConnell	IND	IND @ NYK	10/25/2024	L	16	7	3	4	75.0	0	0	-	1	2	50.0	0	2	2	5	0	0	2	0	-7	14.9
T.J. McConnell	IND	IND @ DET	10/23/2024	W	16	14	7	8	87.5	0	0	-	0	0	-	0	2	2	4	1	0	1	0	-11	24.4
Myles Turner	IND	IND @ DET	10/23/2024	W	36	20	7	14	50.0	3	8	37.5	3	3	100	0	9	9	4	0	4	4	4	20	44.8
Obi Toppin	IND	IND @ DET	10/23/2024	W	16	2	1	2	50.0	0	1	0.0	0	0	-	0	1	1	2	1	0	0	3	-9	9.2
Bennedict Mathurin	IND	IND @ DET	10/23/2024	W	28	19	5	8	62.5	2	3	66.7	7	9	77.8	1	5	6	1	0	0	3	3	8	24.7
Pascal Siakam	IND	IND @ DET	10/23/2024	W	32	19	8	15	53.3	1	3	33.3	2	3	66.7	3	5	8	9	2	0	0	0	15	48.1
Andrew Nembhard	IND	IND @ DET	10/23/2024	W	35	8	3	8	37.5	0	2	0.0	2	2	100	0	2	2	7	1	0	2	3	6	21.9
Tyrese Haliburton	IND	IND @ DET	10/23/2024	W	35	15	6	18	33.3	1	9	11.1	2	2	100	1	4	5	4	3	2	3	2	15	39.0
Aaron Nesmith	IND	IND @ DET	10/23/2024	W	19	7	2	4	50.0	1	2	50.0	2	2	100	1	1	2	0	2	1	0	4	-1	18.4
