PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Javonte Green	NOP	NOP vs. BKN	11/11/2024	L	27	8	3	8	37.5	2	3	66.7	0	0	-	0	4	4	2	3	0	0	2	-1	24.8
Brandon Ingram	NOP	NOP vs. BKN	11/11/2024	L	35	24	10	24	41.7	2	9	22.2	2	2	100	1	4	5	9	1	0	4	2	-3	42.5
Brandon Boston	NOP	NOP vs. BKN	11/11/2024	L	35	7	3	13	23.1	1	4	25.0	0	0	-	1	6	7	10	3	0	1	3	-1	38.4
Trey Murphy III	NOP	NOP vs. BKN	11/11/2024	L	26	12	4	14	28.6	2	6	33.3	2	2	100	2	3	5	0	0	2	4	3	-2	20.0
Jose Alvarado	NOP	NOP vs. BKN	11/11/2024	L	18	3	1	5	20.0	1	4	25.0	0	0	-	0	0	0	0	1	0	1	2	6	5.0
Yves Missi	NOP	NOP vs. BKN	11/11/2024	L	30	17	7	8	87.5	0	0	-	3	4	75.0	3	8	11	2	1	1	0	1	-2	39.2
Brandon Boston	NOP	NOP @ ORL	11/08/2024	L	38	26	10	17	58.8	2	4	50.0	4	4	100	0	6	6	3	2	0	0	0	-19	43.7
Jeremiah Robinson-Earl	NOP	NOP @ ORL	11/08/2024	L	32	12	4	12	33.3	0	2	0.0	4	4	100	2	2	4	0	3	0	3	3	-6	22.8
Jaylen Nowell	NOP	NOP @ ORL	11/08/2024	L	13	10	4	9	44.4	1	4	25.0	1	1	100	0	0	0	1	0	0	1	0	-11	10.5
Yves Missi	NOP	NOP @ ORL	11/08/2024	L	20	0	0	0	-	0	0	-	0	0	-	0	1	1	0	1	1	0	2	-30	7.2
Jose Alvarado	NOP	NOP @ ORL	11/08/2024	L	35	21	7	18	38.9	4	11	36.4	3	6	50.0	1	4	5	5	3	0	3	0	-16	40.5
Javonte Green	NOP	NOP @ ORL	11/08/2024	L	24	3	1	6	16.7	1	2	50.0	0	0	-	0	1	1	1	0	0	0	1	-4	5.7
Daniel Theis	NOP	NOP @ ORL	11/08/2024	L	12	2	1	3	33.3	0	0	-	0	0	-	1	0	1	2	0	0	0	1	-6	6.2
Brandon Ingram	NOP	NOP @ ORL	11/08/2024	L	26	11	4	12	33.3	1	4	25.0	2	2	100	1	4	5	5	0	0	6	3	-20	18.5
Antonio Reeves	NOP	NOP @ ORL	11/08/2024	L	18	3	1	5	20.0	1	3	33.3	0	0	-	0	3	3	1	1	0	0	1	-18	11.1
Trey Jemison III	NOP	NOP @ ORL	11/08/2024	L	13	0	0	1	0.0	0	0	-	0	0	-	1	2	3	0	0	0	2	5	10	1.6
Brandon Ingram	NOP	NOP vs. CLE	11/06/2024	L	39	20	9	20	45.0	2	8	25.0	0	0	-	0	5	5	5	1	1	2	2	-17	37.5
Jose Alvarado	NOP	NOP vs. CLE	11/06/2024	L	35	27	10	14	71.4	7	7	100	0	0	-	0	2	2	5	3	0	1	4	1	44.9
Yves Missi	NOP	NOP vs. CLE	11/06/2024	L	19	10	4	8	50.0	0	0	-	2	3	66.7	3	1	4	0	0	3	1	1	-2	22.8
Zion Williamson	NOP	NOP vs. CLE	11/06/2024	L	29	29	9	18	50.0	0	0	-	11	13	84.6	2	6	8	4	1	1	4	3	-3	46.6
Javonte Green	NOP	NOP vs. CLE	11/06/2024	L	30	11	4	6	66.7	1	2	50.0	2	2	100	0	3	3	0	3	0	0	1	1	23.6
Jeremiah Robinson-Earl	NOP	NOP vs. CLE	11/06/2024	L	26	4	1	3	33.3	0	1	0.0	2	2	100	1	4	5	1	0	1	0	1	-7	14.5
Brandon Boston	NOP	NOP vs. CLE	11/06/2024	L	38	14	4	11	36.4	2	5	40.0	4	4	100	2	0	2	5	0	1	0	1	-3	26.9
Jordan Hawkins	NOP	NOP vs. CLE	11/06/2024	L	18	7	1	7	14.3	1	4	25.0	4	4	100	0	4	4	1	0	1	1	0	-10	15.3
Brandon Boston	NOP	NOP vs. POR	11/04/2024	L	37	20	9	15	60.0	2	6	33.3	0	0	-	0	3	3	4	2	1	2	3	-5	36.6
Brandon Ingram	NOP	NOP vs. POR	11/04/2024	L	33	27	11	24	45.8	1	8	12.5	4	5	80.0	0	5	5	7	1	0	4	3	-10	42.5
Daniel Theis	NOP	NOP vs. POR	11/04/2024	L	20	4	2	4	50.0	0	2	0.0	0	0	-	1	3	4	1	0	1	1	1	-11	12.3
Javonte Green	NOP	NOP vs. POR	11/04/2024	L	17	0	0	1	0.0	0	0	-	0	0	-	1	0	1	0	0	0	0	2	1	1.2
Jeremiah Robinson-Earl	NOP	NOP vs. POR	11/04/2024	L	34	12	5	7	71.4	2	4	50.0	0	0	-	2	3	5	1	1	0	0	3	-23	22.5
Jose Alvarado	NOP	NOP vs. POR	11/04/2024	L	34	18	4	14	28.6	3	9	33.3	7	7	100	1	0	1	6	0	0	1	3	-27	27.2
Jaylen Nowell	NOP	NOP vs. POR	11/04/2024	L	23	11	4	12	33.3	2	4	50.0	1	2	50.0	1	1	2	1	1	0	1	2	3	16.9
Jamal Cain	NOP	NOP vs. POR	11/04/2024	L	12	2	1	5	20.0	0	2	0.0	0	0	-	1	4	5	0	0	1	3	1	-11	8.0
Yves Missi	NOP	NOP vs. POR	11/04/2024	L	27	4	1	1	100	0	0	-	2	2	100	2	5	7	3	0	0	0	2	-7	16.9
Daniel Theis	NOP	NOP vs. ATL	11/03/2024	L	18	7	3	4	75.0	1	1	100	0	0	-	0	3	3	0	1	0	2	2	3	11.6
Brandon Ingram	NOP	NOP vs. ATL	11/03/2024	L	30	32	12	19	63.2	4	8	50.0	4	5	80.0	1	6	7	2	1	1	6	4	-21	43.4
Yves Missi	NOP	NOP vs. ATL	11/03/2024	L	26	4	2	6	33.3	0	0	-	0	0	-	3	3	6	3	1	1	1	0	-18	20.7
Jordan Hawkins	NOP	NOP vs. ATL	11/03/2024	L	31	19	7	18	38.9	3	8	37.5	2	2	100	1	2	3	3	0	1	4	2	-21	26.1
Jose Alvarado	NOP	NOP vs. ATL	11/03/2024	L	29	9	3	12	25.0	1	7	14.3	2	2	100	1	2	3	7	1	0	1	2	-19	25.1
Javonte Green	NOP	NOP vs. ATL	11/03/2024	L	24	3	1	2	50.0	0	1	0.0	1	1	100	0	2	2	1	1	0	0	2	-22	9.9
Jeremiah Robinson-Earl	NOP	NOP vs. ATL	11/03/2024	L	25	6	2	8	25.0	2	3	66.7	0	0	-	6	1	7	2	1	0	1	1	4	19.4
Brandon Boston	NOP	NOP vs. ATL	11/03/2024	L	30	14	4	10	40.0	1	3	33.3	5	6	83.3	3	2	5	4	0	0	2	2	-2	24.0
Jamal Cain	NOP	NOP vs. ATL	11/03/2024	L	18	14	4	7	57.1	3	5	60.0	3	4	75.0	2	1	3	0	0	0	0	1	9	17.6
