PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Kyshawn George	WAS	WAS vs. LAC	11/27/2024	L	26	2	1	6	16.7	0	3	0.0	0	0	-	2	2	4	1	0	0	1	3	-18	7.3
Alex Sarr	WAS	WAS vs. LAC	11/27/2024	L	23	13	5	12	41.7	2	6	33.3	1	2	50.0	2	3	5	0	1	1	4	3	-35	21.0
Bilal Coulibaly	WAS	WAS vs. LAC	11/27/2024	L	31	3	1	6	16.7	1	4	25.0	0	0	-	0	4	4	1	1	0	2	0	-43	10.3
Corey Kispert	WAS	WAS vs. LAC	11/27/2024	L	23	9	4	8	50.0	1	4	25.0	0	0	-	0	4	4	1	2	0	1	1	-8	20.3
Malcolm Brogdon	WAS	WAS vs. LAC	11/27/2024	L	22	17	8	11	72.7	1	2	50.0	0	0	-	1	0	1	6	2	1	3	2	-18	33.2
Bilal Coulibaly	WAS	WAS vs. CHI	11/26/2024	L	37	8	3	11	27.3	0	3	0.0	2	3	66.7	1	2	3	5	1	0	1	1	-23	21.1
Bub Carrington	WAS	WAS vs. CHI	11/26/2024	L	25	10	4	9	44.4	2	4	50.0	0	0	-	0	3	3	4	2	0	3	3	-8	22.6
Alex Sarr	WAS	WAS vs. CHI	11/26/2024	L	31	20	7	11	63.6	4	5	80.0	2	4	50.0	1	6	7	3	1	1	0	2	-18	38.9
Corey Kispert	WAS	WAS vs. CHI	11/26/2024	L	24	7	3	11	27.3	1	8	12.5	0	0	-	0	4	4	1	0	1	4	2	-11	12.3
Malcolm Brogdon	WAS	WAS vs. CHI	11/26/2024	L	23	15	5	8	62.5	0	2	0.0	5	6	83.3	1	5	6	4	0	0	2	4	-15	26.2
Kyshawn George	WAS	WAS vs. CHI	11/26/2024	L	31	7	3	11	27.3	1	7	14.3	0	0	-	0	4	4	1	0	0	0	1	-11	13.3
Kyle Kuzma	WAS	WAS vs. CHI	11/26/2024	L	33	23	7	18	38.9	1	6	16.7	8	11	72.7	0	7	7	3	2	0	0	1	-17	41.9
Jonas Valančiūnas	WAS	WAS vs. CHI	11/26/2024	L	14	4	2	4	50.0	0	0	-	0	0	-	0	3	3	1	0	0	0	2	-6	9.1
Kyle Kuzma	WAS	WAS @ IND	11/24/2024	L	30	10	5	10	50.0	0	1	0.0	0	0	-	0	1	1	1	0	0	3	3	-20	9.7
Bilal Coulibaly	WAS	WAS @ IND	11/24/2024	L	38	17	4	9	44.4	2	5	40.0	7	8	87.5	2	4	6	4	1	2	1	2	-11	38.2
Alex Sarr	WAS	WAS @ IND	11/24/2024	L	31	17	7	15	46.7	1	4	25.0	2	4	50.0	3	11	14	3	1	2	2	2	-13	45.3
Jonas Valančiūnas	WAS	WAS @ IND	11/24/2024	L	16	4	1	1	100	0	0	-	2	2	100	1	7	8	2	1	0	1	3	4	18.6
Malcolm Brogdon	WAS	WAS @ IND	11/24/2024	L	25	15	5	13	38.5	1	4	25.0	4	4	100	0	1	1	5	1	0	1	2	-8	25.7
Corey Kispert	WAS	WAS @ IND	11/24/2024	L	36	15	6	14	42.9	3	11	27.3	0	0	-	0	2	2	1	1	0	2	0	-4	19.9
Kyshawn George	WAS	WAS @ IND	11/24/2024	L	29	15	4	8	50.0	2	4	50.0	5	6	83.3	1	4	5	5	0	0	2	4	-2	26.5
Bub Carrington	WAS	WAS @ IND	11/24/2024	L	22	5	2	7	28.6	1	5	20.0	0	0	-	1	3	4	2	2	1	3	2	-5	18.8
Malcolm Brogdon	WAS	WAS vs. BOS	11/22/2024	L	26	18	7	13	53.8	1	1	100	3	4	75.0	3	7	10	1	1	0	2	3	0	32.5
Kyle Kuzma	WAS	WAS vs. BOS	11/22/2024	L	35	21	10	19	52.6	1	3	33.3	0	1	0.0	0	3	3	1	1	0	1	4	6	28.1
Corey Kispert	WAS	WAS vs. BOS	11/22/2024	L	17	6	2	4	50.0	0	2	0.0	2	3	66.7	0	3	3	2	0	0	2	3	-17	10.6
Alex Sarr	WAS	WAS vs. BOS	11/22/2024	L	28	6	3	9	33.3	0	2	0.0	0	0	-	3	6	9	1	0	1	1	3	-9	20.3
Bub Carrington	WAS	WAS vs. BOS	11/22/2024	L	22	2	0	5	0.0	0	2	0.0	2	2	100	0	1	1	2	0	1	2	0	-2	7.2
Jonas Valančiūnas	WAS	WAS vs. BOS	11/22/2024	L	19	11	5	8	62.5	0	1	0.0	1	1	100	4	6	10	1	0	1	3	3	-1	24.5
Jordan Poole	WAS	WAS vs. BOS	11/22/2024	L	33	23	9	19	47.4	3	7	42.9	2	3	66.7	0	2	2	8	1	0	4	4	-6	36.4
Bilal Coulibaly	WAS	WAS vs. BOS	11/22/2024	L	40	6	2	9	22.2	1	6	16.7	1	2	50.0	0	7	7	3	2	1	2	5	-24	25.9
Kyshawn George	WAS	WAS vs. BOS	11/22/2024	L	19	3	1	4	25.0	1	4	25.0	0	0	-	0	3	3	0	1	0	2	4	-5	7.6
Malcolm Brogdon	WAS	WAS @ NYK	11/18/2024	L	19	7	3	5	60.0	0	2	0.0	1	1	100	1	0	1	1	0	0	1	1	-27	8.7
Kyle Kuzma	WAS	WAS @ NYK	11/18/2024	L	24	11	5	11	45.5	1	3	33.3	0	0	-	0	8	8	2	0	0	1	1	-18	22.6
Alex Sarr	WAS	WAS @ NYK	11/18/2024	L	24	8	4	12	33.3	0	4	0.0	0	0	-	3	1	4	3	0	0	1	4	-25	16.3
Jonas Valančiūnas	WAS	WAS @ NYK	11/18/2024	L	18	18	8	11	72.7	0	0	-	2	2	100	4	4	8	3	0	2	2	1	-2	36.1
Anthony Gill	WAS	WAS @ NYK	11/18/2024	L	15	9	4	6	66.7	1	1	100	0	2	0.0	0	3	3	0	0	0	0	1	-2	12.6
Corey Kispert	WAS	WAS @ NYK	11/18/2024	L	31	18	5	13	38.5	4	9	44.4	4	4	100	2	4	6	2	1	0	0	2	-13	31.2
Bub Carrington	WAS	WAS @ NYK	11/18/2024	L	32	18	7	16	43.8	4	8	50.0	0	0	-	0	4	4	2	0	0	2	3	-22	23.8
Kyshawn George	WAS	WAS @ NYK	11/18/2024	L	26	1	0	3	0.0	0	1	0.0	1	4	25.0	1	2	3	1	1	1	1	1	-11	11.1
Jordan Poole	WAS	WAS @ NYK	11/18/2024	L	27	8	3	7	42.9	1	4	25.0	1	2	50.0	1	3	4	5	0	0	1	3	-14	19.3
Kyle Kuzma	WAS	WAS vs. DET	11/17/2024	L	29	22	10	14	71.4	1	2	50.0	1	3	33.3	2	4	6	1	0	0	4	2	-22	26.7
Jonas Valančiūnas	WAS	WAS vs. DET	11/17/2024	L	20	13	4	11	36.4	1	1	100	4	4	100	1	9	10	2	0	1	1	1	-3	30.0
Malcolm Brogdon	WAS	WAS vs. DET	11/17/2024	L	22	1	0	4	0.0	0	1	0.0	1	2	50.0	0	2	2	0	0	0	1	0	4	2.4
Corey Kispert	WAS	WAS vs. DET	11/17/2024	L	22	8	3	6	50.0	2	4	50.0	0	0	-	0	3	3	1	1	0	1	0	-6	15.1
Kyshawn George	WAS	WAS vs. DET	11/17/2024	L	26	0	0	3	0.0	0	2	0.0	0	0	-	0	3	3	6	0	1	0	3	-5	15.6
Jordan Poole	WAS	WAS vs. DET	11/17/2024	L	27	22	8	16	50.0	3	5	60.0	3	3	100	0	1	1	5	0	0	2	4	-33	28.7
Bilal Coulibaly	WAS	WAS vs. DET	11/17/2024	L	26	15	6	9	66.7	1	2	50.0	2	3	66.7	1	3	4	0	3	0	2	2	-17	26.8
Alex Sarr	WAS	WAS vs. DET	11/17/2024	L	24	4	1	7	14.3	1	3	33.3	1	2	50.0	0	3	3	3	0	1	2	2	-22	13.1
Bub Carrington	WAS	WAS vs. DET	11/17/2024	L	25	11	4	7	57.1	3	6	50.0	0	0	-	0	3	3	3	2	0	2	1	-19	23.1
Jordan Poole	WAS	WAS @ ATL	11/15/2024	L	29	22	6	14	42.9	4	9	44.4	6	7	85.7	0	5	5	6	2	0	3	5	-7	40.0
Bilal Coulibaly	WAS	WAS @ ATL	11/15/2024	L	38	9	4	11	36.4	0	1	0.0	1	2	50.0	4	5	9	4	2	0	2	4	-10	29.8
Bub Carrington	WAS	WAS @ ATL	11/15/2024	L	37	7	3	8	37.5	1	4	25.0	0	2	0.0	2	3	5	9	1	0	0	5	-8	29.5
Alex Sarr	WAS	WAS @ ATL	11/15/2024	L	31	20	7	13	53.8	3	4	75.0	3	4	75.0	4	3	7	2	4	3	2	4	10	50.4
Kyle Kuzma	WAS	WAS @ ATL	11/15/2024	L	29	24	11	28	39.3	2	11	18.2	0	0	-	0	9	9	1	0	1	4	2	-2	35.3
Kyshawn George	WAS	WAS @ ATL	11/15/2024	L	20	13	4	12	33.3	1	6	16.7	4	4	100	1	4	5	4	0	0	1	1	-9	24.0
Corey Kispert	WAS	WAS @ ATL	11/15/2024	L	32	16	6	13	46.2	4	8	50.0	0	0	-	0	5	5	2	1	0	1	1	-9	27.0
Jonas Valančiūnas	WAS	WAS @ ATL	11/15/2024	L	17	6	2	5	40.0	0	0	-	2	2	100	2	3	5	0	0	0	2	1	-22	10.0
Kyshawn George	WAS	WAS @ SAS	11/13/2024	L	32	12	4	10	40.0	2	6	33.3	2	2	100	2	1	3	5	2	0	0	3	7	29.1
Bub Carrington	WAS	WAS @ SAS	11/13/2024	L	30	13	5	11	45.5	3	8	37.5	0	0	-	0	5	5	5	0	0	6	4	-20	20.5
Alex Sarr	WAS	WAS @ SAS	11/13/2024	L	26	12	6	14	42.9	0	5	0.0	0	0	-	1	1	2	2	1	1	2	2	-17	21.4
Corey Kispert	WAS	WAS @ SAS	11/13/2024	L	33	19	7	12	58.3	5	9	55.6	0	0	-	1	1	2	2	0	0	0	1	9	24.4
Bilal Coulibaly	WAS	WAS @ SAS	11/13/2024	L	38	6	2	5	40.0	0	0	-	2	4	50.0	1	7	8	3	0	1	0	1	-10	23.1
Jordan Poole	WAS	WAS @ SAS	11/13/2024	L	33	42	15	22	68.2	6	9	66.7	6	6	100	0	2	2	6	2	0	3	5	-6	56.4
Kyle Kuzma	WAS	WAS @ SAS	11/13/2024	L	25	10	4	9	44.4	2	6	33.3	0	0	-	1	5	6	2	0	1	6	4	-21	17.2
Jonas Valančiūnas	WAS	WAS @ SAS	11/13/2024	L	22	16	6	12	50.0	0	1	0.0	4	4	100	5	8	13	2	0	2	1	3	8	39.6
Kyle Kuzma	WAS	WAS @ HOU	11/11/2024	L	24	18	7	18	38.9	3	8	37.5	1	1	100	0	4	4	0	1	0	3	3	-14	22.8
Jordan Poole	WAS	WAS @ HOU	11/11/2024	L	34	11	5	14	35.7	1	5	20.0	0	0	-	0	5	5	6	4	0	8	3	-10	30.0
Corey Kispert	WAS	WAS @ HOU	11/11/2024	L	34	12	5	12	41.7	2	7	28.6	0	0	-	0	1	1	1	3	0	3	3	-12	20.7
Alex Sarr	WAS	WAS @ HOU	11/11/2024	L	28	5	2	9	22.2	0	3	0.0	1	4	25.0	2	4	6	1	0	2	0	3	-12	19.7
Kyshawn George	WAS	WAS @ HOU	11/11/2024	L	25	8	3	9	33.3	2	4	50.0	0	0	-	0	2	2	3	0	0	0	2	-4	14.9
Jonas Valančiūnas	WAS	WAS @ HOU	11/11/2024	L	17	10	4	7	57.1	0	0	-	2	2	100	3	5	8	2	1	0	0	1	-4	25.6
Bilal Coulibaly	WAS	WAS @ HOU	11/11/2024	L	35	11	5	9	55.6	0	1	0.0	1	2	50.0	2	2	4	0	1	1	2	0	-23	19.8
Bub Carrington	WAS	WAS @ HOU	11/11/2024	L	31	10	3	6	50.0	2	2	100	2	2	100	0	2	2	6	4	2	1	2	-12	38.4
Bub Carrington	WAS	WAS @ ORL	11/10/2024	L	31	4	2	5	40.0	0	1	0.0	0	0	-	0	2	2	3	0	0	1	2	-22	9.9
Jonas Valančiūnas	WAS	WAS @ ORL	11/10/2024	L	18	8	3	3	100	0	0	-	2	2	100	0	3	3	1	0	1	3	2	-8	13.1
Alex Sarr	WAS	WAS @ ORL	11/10/2024	L	25	11	3	10	30.0	2	6	33.3	3	4	75.0	1	2	3	4	1	2	1	3	-19	28.6
Jordan Poole	WAS	WAS @ ORL	11/10/2024	L	31	24	8	19	42.1	3	10	30.0	5	6	83.3	0	4	4	1	0	0	2	4	-12	28.3
Kyshawn George	WAS	WAS @ ORL	11/10/2024	L	34	15	5	9	55.6	4	8	50.0	1	2	50.0	0	7	7	1	1	0	2	6	-22	25.9
Patrick Baldwin Jr.	WAS	WAS @ ORL	11/10/2024	L	11	1	0	3	0.0	0	2	0.0	1	2	50.0	1	2	3	0	1	0	1	1	-3	6.6
Corey Kispert	WAS	WAS @ ORL	11/10/2024	L	25	2	1	7	14.3	0	3	0.0	0	0	-	0	4	4	2	0	0	2	1	-19	7.8
Bilal Coulibaly	WAS	WAS @ ORL	11/10/2024	L	37	20	9	11	81.8	1	3	33.3	1	1	100	3	3	6	6	1	3	3	3	-24	45.2
Jonas Valančiūnas	WAS	WAS @ MEM	11/08/2024	L	23	16	7	11	63.6	0	1	0.0	2	2	100	3	2	5	0	2	3	0	2	-20	37.0
Jordan Poole	WAS	WAS @ MEM	11/08/2024	L	23	10	3	10	30.0	2	4	50.0	2	2	100	1	1	2	1	0	0	4	3	-20	9.9
Bilal Coulibaly	WAS	WAS @ MEM	11/08/2024	L	31	10	4	9	44.4	0	3	0.0	2	2	100	1	2	3	3	2	2	4	4	-14	26.1
Bub Carrington	WAS	WAS @ MEM	11/08/2024	L	33	10	4	11	36.4	1	5	20.0	1	2	50.0	1	9	10	8	4	0	4	3	-16	42.0
Jared Butler	WAS	WAS @ MEM	11/08/2024	L	14	5	2	9	22.2	0	2	0.0	1	2	50.0	1	2	3	6	2	0	0	2	-1	23.6
Corey Kispert	WAS	WAS @ MEM	11/08/2024	L	29	14	3	7	42.9	1	3	33.3	7	9	77.8	0	2	2	1	1	0	1	3	-15	19.9
Alex Sarr	WAS	WAS @ MEM	11/08/2024	L	25	8	3	11	27.3	0	5	0.0	2	2	100	2	3	5	5	1	1	4	4	-7	23.5
Kyshawn George	WAS	WAS @ MEM	11/08/2024	L	34	17	6	12	50.0	3	8	37.5	2	2	100	0	6	6	3	1	2	1	3	-15	36.7
Johnny Davis	WAS	WAS @ MEM	11/08/2024	L	14	3	1	5	20.0	1	1	100	0	0	-	1	1	2	0	0	0	0	2	-12	5.4
Kyshawn George	WAS	WAS vs. GSW	11/04/2024	L	38	20	7	19	36.8	6	17	35.3	0	0	-	1	5	6	4	1	0	1	5	-4	35.2
Alex Sarr	WAS	WAS vs. GSW	11/04/2024	L	27	10	3	10	30.0	0	4	0.0	4	6	66.7	3	8	11	2	0	3	1	3	-11	34.2
Bilal Coulibaly	WAS	WAS vs. GSW	11/04/2024	L	39	9	3	11	27.3	1	4	25.0	2	2	100	0	4	4	2	0	0	3	2	-6	13.8
Corey Kispert	WAS	WAS vs. GSW	11/04/2024	L	29	4	2	7	28.6	0	4	0.0	0	0	-	1	4	5	1	0	1	0	1	-8	14.5
Jordan Poole	WAS	WAS vs. GSW	11/04/2024	L	34	24	8	20	40.0	2	10	20.0	6	7	85.7	0	1	1	3	3	4	1	3	-9	49.7
Jonas Valančiūnas	WAS	WAS vs. GSW	11/04/2024	L	21	16	6	10	60.0	0	0	-	4	4	100	3	9	12	7	0	0	1	1	-2	39.9
Bub Carrington	WAS	WAS vs. GSW	11/04/2024	L	33	16	7	12	58.3	1	3	33.3	1	1	100	0	8	8	7	0	0	1	5	-15	35.1
Corey Kispert	WAS	WAS @ MIA	11/02/2024	L	31	4	1	10	10.0	0	6	0.0	2	2	100	0	3	3	1	1	0	1	0	-1	11.1
Bub Carrington	WAS	WAS @ MIA	11/02/2024	L	37	4	2	9	22.2	0	5	0.0	0	0	-	0	4	4	8	4	0	0	3	-12	32.8
Alex Sarr	WAS	WAS @ MIA	11/02/2024	L	27	17	7	11	63.6	1	4	25.0	2	2	100	1	5	6	3	0	4	1	2	-9	39.7
Bilal Coulibaly	WAS	WAS @ MIA	11/02/2024	L	33	22	8	12	66.7	2	2	100	4	6	66.7	3	5	8	2	0	0	0	4	-22	34.6
Jonas Valančiūnas	WAS	WAS @ MIA	11/02/2024	L	16	4	2	8	25.0	0	0	-	0	1	0.0	2	5	7	1	1	1	2	4	-11	17.9
Johnny Davis	WAS	WAS @ MIA	11/02/2024	L	18	9	4	5	80.0	0	0	-	1	2	50.0	1	6	7	1	1	0	0	1	-3	21.9
Kyshawn George	WAS	WAS @ MIA	11/02/2024	L	27	6	2	9	22.2	0	6	0.0	2	2	100	1	7	8	1	1	3	2	3	-18	27.1
Jordan Poole	WAS	WAS @ MIA	11/02/2024	L	31	21	8	18	44.4	2	8	25.0	3	4	75.0	0	0	0	3	2	2	4	4	-22	33.5
Corey Kispert	WAS	WAS vs. ATL	10/30/2024	W	37	16	6	14	42.9	4	11	36.4	0	0	-	0	1	1	2	0	0	0	1	1	20.2
Alex Sarr	WAS	WAS vs. ATL	10/30/2024	W	23	11	3	9	33.3	2	5	40.0	3	4	75.0	0	5	5	2	1	4	1	2	17	34.0
Bub Carrington	WAS	WAS vs. ATL	10/30/2024	W	33	16	5	8	62.5	1	2	50.0	5	5	100	0	6	6	6	0	0	2	3	3	30.2
Kyshawn George	WAS	WAS vs. ATL	10/30/2024	W	32	11	5	10	50.0	1	5	20.0	0	0	-	0	2	2	4	3	0	0	4	22	28.4
Jordan Poole	WAS	WAS vs. ATL	10/30/2024	W	32	24	6	18	33.3	4	9	44.4	8	8	100	1	2	3	9	3	0	5	4	14	45.1
Bilal Coulibaly	WAS	WAS vs. ATL	10/30/2024	W	35	27	11	14	78.6	3	5	60.0	2	2	100	4	5	9	1	3	1	2	4	23	49.3
Jared Butler	WAS	WAS vs. ATL	10/30/2024	W	10	2	1	2	50.0	0	0	-	0	0	-	0	2	2	2	0	0	1	0	-11	6.4
Jonas Valančiūnas	WAS	WAS vs. ATL	10/30/2024	W	25	22	8	10	80.0	1	1	100	5	6	83.3	1	7	8	6	0	0	3	3	-4	37.6
Jonas Valančiūnas	WAS	WAS @ ATL	10/28/2024	W	22	7	3	7	42.9	0	1	0.0	1	1	100	2	7	9	4	0	0	4	0	2	19.8
Jordan Poole	WAS	WAS @ ATL	10/28/2024	W	33	26	9	17	52.9	6	8	75.0	2	2	100	1	0	1	5	2	0	3	3	4	37.7
Bilal Coulibaly	WAS	WAS @ ATL	10/28/2024	W	37	17	5	12	41.7	1	5	20.0	6	7	85.7	0	2	2	3	2	0	2	4	4	27.9
Alex Sarr	WAS	WAS @ ATL	10/28/2024	W	27	7	3	11	27.3	1	5	20.0	0	0	-	4	5	9	1	1	2	1	4	-11	27.3
Kyle Kuzma	WAS	WAS @ ATL	10/28/2024	W	40	25	8	20	40.0	5	9	55.6	4	6	66.7	2	9	11	7	0	0	5	2	6	43.7
Kyshawn George	WAS	WAS @ ATL	10/28/2024	W	22	3	1	3	33.3	1	3	33.3	0	0	-	0	2	2	1	0	1	1	5	-6	8.9
Bub Carrington	WAS	WAS @ ATL	10/28/2024	W	21	13	4	5	80.0	3	4	75.0	2	2	100	0	3	3	2	1	0	1	3	-3	21.6
Corey Kispert	WAS	WAS @ ATL	10/28/2024	W	34	21	7	15	46.7	4	9	44.4	3	4	75.0	0	4	4	1	1	0	1	4	13	29.3
Marvin Bagley III	WAS	WAS vs. CLE	10/26/2024	L	10	9	2	5	40.0	0	2	0.0	5	5	100	3	3	6	0	0	1	2	1	2	17.2
Jordan Poole	WAS	WAS vs. CLE	10/26/2024	L	24	14	4	9	44.4	4	7	57.1	2	2	100	0	1	1	6	3	0	1	2	-17	32.2
Corey Kispert	WAS	WAS vs. CLE	10/26/2024	L	26	10	4	9	44.4	2	6	33.3	0	0	-	0	1	1	2	0	0	1	2	-10	13.2
Bilal Coulibaly	WAS	WAS vs. CLE	10/26/2024	L	35	23	9	16	56.3	4	9	44.4	1	1	100	3	3	6	1	0	0	3	2	-15	28.7
Alex Sarr	WAS	WAS vs. CLE	10/26/2024	L	25	12	4	10	40.0	2	6	33.3	2	2	100	2	4	6	1	1	2	0	3	-18	29.7
Bub Carrington	WAS	WAS vs. CLE	10/26/2024	L	25	10	2	8	25.0	2	4	50.0	4	4	100	0	2	2	4	0	0	2	5	-15	16.4
Kyshawn George	WAS	WAS vs. CLE	10/26/2024	L	27	2	0	7	0.0	0	4	0.0	2	4	50.0	2	2	4	4	0	4	2	5	-2	22.8
Jared Butler	WAS	WAS vs. CLE	10/26/2024	L	11	8	3	4	75.0	1	1	100	1	2	50.0	0	1	1	3	1	1	0	2	1	19.7
Kyle Kuzma	WAS	WAS vs. CLE	10/26/2024	L	24	14	3	16	18.8	0	4	0.0	8	10	80.0	3	5	8	3	0	0	1	0	-17	27.1
Jonas Valančiūnas	WAS	WAS vs. CLE	10/26/2024	L	21	10	4	7	57.1	0	0	-	2	2	100	4	4	8	0	1	0	3	1	-9	19.6
Jonas Valančiūnas	WAS	WAS vs. BOS	10/24/2024	L	20	18	8	13	61.5	0	0	-	2	2	100	2	3	5	2	0	0	0	0	-17	27.0
Kyle Kuzma	WAS	WAS vs. BOS	10/24/2024	L	28	12	6	16	37.5	0	5	0.0	0	0	-	0	2	2	1	1	1	1	1	-18	20.9
Marvin Bagley III	WAS	WAS vs. BOS	10/24/2024	L	10	8	4	7	57.1	0	1	0.0	0	2	0.0	4	2	6	1	0	0	1	0	8	15.7
Jordan Poole	WAS	WAS vs. BOS	10/24/2024	L	32	26	9	17	52.9	6	11	54.5	2	2	100	0	1	1	4	4	1	4	3	-19	44.2
Corey Kispert	WAS	WAS vs. BOS	10/24/2024	L	24	6	3	6	50.0	0	3	0.0	0	0	-	0	5	5	3	0	0	1	2	-22	15.5
Alex Sarr	WAS	WAS vs. BOS	10/24/2024	L	22	2	1	7	14.3	0	5	0.0	0	0	-	1	4	5	1	0	2	0	2	-24	15.5
Bilal Coulibaly	WAS	WAS vs. BOS	10/24/2024	L	30	8	1	2	50.0	0	0	-	6	8	75.0	1	5	6	6	1	0	3	0	-19	24.2
Bub Carrington	WAS	WAS vs. BOS	10/24/2024	L	26	3	1	6	16.7	0	2	0.0	1	2	50.0	0	3	3	2	0	2	2	3	-23	13.6
Kyshawn George	WAS	WAS vs. BOS	10/24/2024	L	20	4	2	6	33.3	0	4	0.0	0	0	-	0	3	3	2	1	0	0	3	-5	13.6
