PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Devin Booker	PHX	PHX @ ATL	01/14/2025	L	38	35	12	23	52.2	7	14	50.0	4	4	100	3	2	5	5	3	0	5	4	6	52.5
Tyus Jones	PHX	PHX @ ATL	01/14/2025	L	26	8	3	5	60.0	1	2	50.0	1	2	50.0	0	1	1	6	0	0	0	1	7	18.2
Royce O'Neale	PHX	PHX @ ATL	01/14/2025	L	16	2	1	5	20.0	0	4	0.0	0	0	-	1	3	4	1	1	0	1	1	-22	10.3
Tyus Jones	PHX	PHX vs. CHA	01/12/2025	W	18	3	1	5	20.0	1	3	33.3	0	0	-	0	1	1	5	0	0	2	0	-15	9.7
Bradley Beal	PHX	PHX vs. CHA	01/12/2025	W	35	15	5	12	41.7	2	4	50.0	3	4	75.0	0	3	3	6	0	2	1	2	19	32.6
Kevin Durant	PHX	PHX vs. CHA	01/12/2025	W	40	27	11	24	45.8	2	9	22.2	3	3	100	0	8	8	5	1	0	1	5	8	46.1
Mason Plumlee	PHX	PHX vs. CHA	01/12/2025	W	15	2	1	4	25.0	0	0	-	0	0	-	2	3	5	2	1	2	2	2	-7	18.0
Devin Booker	PHX	PHX vs. CHA	01/12/2025	W	39	30	10	20	50.0	4	9	44.4	6	6	100	0	5	5	8	3	0	1	1	-4	56.0
Royce O'Neale	PHX	PHX vs. CHA	01/12/2025	W	22	9	3	7	42.9	2	6	33.3	1	1	100	0	4	4	1	1	1	4	3	25	17.3
Grayson Allen	PHX	PHX vs. CHA	01/12/2025	W	13	13	4	7	57.1	3	6	50.0	2	2	100	0	1	1	0	2	0	0	0	7	20.2
Oso Ighodaro	PHX	PHX vs. CHA	01/12/2025	W	30	10	3	3	100	0	0	-	4	6	66.7	3	3	6	2	0	1	1	2	19	22.2
Ryan Dunn	PHX	PHX vs. CHA	01/12/2025	W	27	11	4	5	80.0	3	4	75.0	0	0	-	3	3	6	2	1	0	0	2	-17	24.2
Oso Ighodaro	PHX	PHX vs. UTA	01/11/2025	W	23	9	4	6	66.7	0	0	-	1	2	50.0	1	1	2	0	2	2	0	1	-13	23.4
Tyus Jones	PHX	PHX vs. UTA	01/11/2025	W	26	0	0	4	0.0	0	3	0.0	0	0	-	1	2	3	6	0	0	2	2	10	10.6
Grayson Allen	PHX	PHX vs. UTA	01/11/2025	W	30	14	5	11	45.5	4	10	40.0	0	0	-	0	4	4	4	2	0	1	1	11	29.8
Ryan Dunn	PHX	PHX vs. UTA	01/11/2025	W	24	10	4	8	50.0	1	3	33.3	1	2	50.0	2	3	5	2	0	1	0	4	-1	22.0
Mason Plumlee	PHX	PHX vs. UTA	01/11/2025	W	23	6	2	5	40.0	0	0	-	2	4	50.0	5	5	10	0	1	0	0	2	22	21.0
Kevin Durant	PHX	PHX vs. UTA	01/11/2025	W	36	25	11	19	57.9	1	4	25.0	2	3	66.7	0	5	5	7	1	0	5	1	-9	39.5
Bradley Beal	PHX	PHX vs. UTA	01/11/2025	W	31	12	4	10	40.0	1	5	20.0	3	4	75.0	0	2	2	3	0	0	0	3	-4	18.9
Devin Booker	PHX	PHX vs. UTA	01/11/2025	W	36	34	12	20	60.0	6	12	50.0	4	4	100	2	3	5	4	2	0	3	3	16	49.0
Kevin Durant	PHX	PHX vs. ATL	01/09/2025	W	36	23	9	15	60.0	2	7	28.6	3	4	75.0	0	2	2	7	0	3	3	1	7	41.9
Mason Plumlee	PHX	PHX vs. ATL	01/09/2025	W	22	2	1	1	100	0	0	-	0	0	-	4	6	10	4	1	0	3	0	8	20.0
Bradley Beal	PHX	PHX vs. ATL	01/09/2025	W	33	25	11	16	68.8	2	5	40.0	1	2	50.0	2	5	7	2	3	1	3	4	-5	45.4
Devin Booker	PHX	PHX vs. ATL	01/09/2025	W	40	20	9	21	42.9	0	8	0.0	2	3	66.7	0	3	3	12	1	0	2	2	10	42.6
Grayson Allen	PHX	PHX vs. ATL	01/09/2025	W	27	23	7	8	87.5	5	6	83.3	4	4	100	0	2	2	1	0	0	2	1	3	24.9
Ryan Dunn	PHX	PHX vs. ATL	01/09/2025	W	16	6	3	5	60.0	0	0	-	0	0	-	2	5	7	0	0	1	0	4	11	17.4
Tyus Jones	PHX	PHX vs. ATL	01/09/2025	W	29	16	6	12	50.0	4	7	57.1	0	0	-	1	1	2	4	1	0	2	0	6	25.4
Oso Ighodaro	PHX	PHX vs. ATL	01/09/2025	W	25	4	2	4	50.0	0	0	-	0	0	-	1	4	5	2	1	1	1	2	-3	18.0
Ryan Dunn	PHX	PHX @ CHA	01/07/2025	L	25	6	3	8	37.5	0	4	0.0	0	0	-	1	3	4	0	0	1	1	3	6	12.8
Bradley Beal	PHX	PHX @ CHA	01/07/2025	L	31	10	5	13	38.5	0	2	0.0	0	0	-	0	0	0	5	0	0	1	2	-21	16.5
Jusuf Nurkić	PHX	PHX @ CHA	01/07/2025	L	19	8	3	6	50.0	2	3	66.7	0	0	-	1	2	3	3	1	1	2	5	-22	20.1
Monté Morris	PHX	PHX @ CHA	01/07/2025	L	15	2	1	5	20.0	0	2	0.0	0	0	-	0	5	5	0	0	0	0	0	-6	8.0
Grayson Allen	PHX	PHX @ CHA	01/07/2025	L	25	9	3	7	42.9	3	6	50.0	0	0	-	1	2	3	0	1	1	1	1	-17	17.6
Devin Booker	PHX	PHX @ CHA	01/07/2025	L	39	39	14	25	56.0	2	8	25.0	9	9	100	1	5	6	10	0	0	3	2	2	58.2
Tyus Jones	PHX	PHX @ CHA	01/07/2025	L	22	4	2	6	33.3	0	2	0.0	0	0	-	1	0	1	4	0	0	1	2	-2	10.2
Kevin Durant	PHX	PHX @ CHA	01/07/2025	L	36	26	8	18	44.4	1	6	16.7	9	10	90.0	1	5	6	2	0	1	2	2	1	37.2
Mason Plumlee	PHX	PHX @ CHA	01/07/2025	L	20	0	0	1	0.0	0	0	-	0	0	-	1	11	12	2	1	0	0	4	15	20.4
Bradley Beal	PHX	PHX @ PHI	01/06/2025	W	30	25	10	15	66.7	3	6	50.0	2	2	100	0	3	3	5	1	1	0	1	14	42.1
Devin Booker	PHX	PHX @ PHI	01/06/2025	W	38	10	3	16	18.8	1	5	20.0	3	6	50.0	0	4	4	10	2	0	3	2	9	32.8
Monté Morris	PHX	PHX @ PHI	01/06/2025	W	22	7	2	4	50.0	1	1	100	2	2	100	0	0	0	2	0	0	0	2	11	10.0
Oso Ighodaro	PHX	PHX @ PHI	01/06/2025	W	21	8	4	6	66.7	0	1	0.0	0	0	-	2	4	6	3	0	0	2	2	6	17.7
Ryan Dunn	PHX	PHX @ PHI	01/06/2025	W	27	15	6	11	54.5	3	6	50.0	0	0	-	0	4	4	1	0	0	0	3	-3	21.3
Grayson Allen	PHX	PHX @ PHI	01/06/2025	W	14	6	2	3	66.7	1	1	100	1	2	50.0	0	1	1	0	1	0	1	1	3	9.2
Jusuf Nurkić	PHX	PHX @ PHI	01/06/2025	W	14	5	1	2	50.0	0	0	-	3	4	75.0	1	6	7	1	0	0	2	3	6	12.9
Mason Plumlee	PHX	PHX @ PHI	01/06/2025	W	13	2	1	1	100	0	0	-	0	0	-	1	6	7	2	1	2	0	2	-2	22.4
Kevin Durant	PHX	PHX @ PHI	01/06/2025	W	34	23	9	14	64.3	3	4	75.0	2	3	66.7	0	6	6	5	1	1	3	1	3	40.7
Tyus Jones	PHX	PHX @ PHI	01/06/2025	W	20	5	2	7	28.6	1	5	20.0	0	0	-	0	3	3	2	1	0	1	0	1	13.6
Josh Okogie	PHX	PHX @ IND	01/04/2025	L	18	6	2	4	50.0	0	1	0.0	2	2	100	1	2	3	3	1	1	0	3	2	20.1
Mason Plumlee	PHX	PHX @ IND	01/04/2025	L	20	4	1	3	33.3	0	0	-	2	2	100	0	5	5	1	1	0	2	1	-15	12.5
Bol Bol	PHX	PHX @ IND	01/04/2025	L	12	5	2	4	50.0	1	3	33.3	0	0	-	0	1	1	0	0	2	0	0	-3	12.2
Grayson Allen	PHX	PHX @ IND	01/04/2025	L	31	13	5	10	50.0	3	7	42.9	0	0	-	0	4	4	6	0	1	1	2	-12	28.8
Monté Morris	PHX	PHX @ IND	01/04/2025	L	22	12	3	5	60.0	2	4	50.0	4	4	100	0	0	0	0	0	0	1	0	-1	11.0
