PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Coby White	CHI	CHI @ ORL	11/27/2024	L	26	9	3	10	30.0	2	7	28.6	1	1	100	0	2	2	2	0	0	5	2	-29	9.4
Julian Phillips	CHI	CHI @ WAS	11/26/2024	W	22	8	3	6	50.0	1	3	33.3	1	1	100	2	3	5	1	0	0	0	3	22	15.5
Ayo Dosunmu	CHI	CHI @ WAS	11/26/2024	W	30	12	4	10	40.0	1	4	25.0	3	4	75.0	0	3	3	3	2	1	2	1	22	27.1
Jalen Smith	CHI	CHI @ WAS	11/26/2024	W	18	12	5	11	45.5	0	4	0.0	2	3	66.7	3	6	9	2	0	1	1	2	1	27.8
Talen Horton-Tucker	CHI	CHI @ WAS	11/26/2024	W	16	13	5	6	83.3	1	1	100	2	2	100	0	1	1	2	1	1	0	0	12	23.2
Coby White	CHI	CHI @ WAS	11/26/2024	W	31	21	7	13	53.8	5	9	55.6	2	2	100	0	8	8	2	1	0	0	2	15	36.6
Matas Buzelis	CHI	CHI @ WAS	11/26/2024	W	17	9	4	7	57.1	1	4	25.0	0	0	-	1	3	4	0	1	1	0	3	0	19.8
Dalen Terry	CHI	CHI @ WAS	11/26/2024	W	16	2	1	3	33.3	0	1	0.0	0	0	-	0	0	0	2	0	0	1	2	-24	4.0
Josh Giddey	CHI	CHI @ WAS	11/26/2024	W	26	11	2	6	33.3	0	1	0.0	7	8	87.5	0	4	4	8	1	0	3	2	14	27.8
Zach LaVine	CHI	CHI @ WAS	11/26/2024	W	31	18	6	14	42.9	4	8	50.0	2	2	100	0	1	1	4	0	0	1	1	25	24.2
Nikola Vučević	CHI	CHI @ WAS	11/26/2024	W	29	19	9	14	64.3	1	3	33.3	0	0	-	1	11	12	4	0	0	1	3	23	38.4
Dalen Terry	CHI	CHI vs. MEM	11/23/2024	L	13	2	1	5	20.0	0	3	0.0	0	0	-	0	0	0	0	0	1	0	0	-8	5.0
Matas Buzelis	CHI	CHI vs. MEM	11/23/2024	L	29	14	6	13	46.2	2	5	40.0	0	1	0.0	1	2	3	1	0	1	1	2	10	21.1
Zach LaVine	CHI	CHI vs. MEM	11/23/2024	L	34	29	10	19	52.6	3	6	50.0	6	6	100	0	3	3	0	2	0	1	0	-18	37.6
Coby White	CHI	CHI vs. MEM	11/23/2024	L	30	11	4	11	36.4	2	4	50.0	1	2	50.0	2	2	4	5	1	1	1	3	-5	28.3
Jalen Smith	CHI	CHI vs. MEM	11/23/2024	L	15	7	3	5	60.0	1	3	33.3	0	0	-	1	4	5	0	0	1	0	0	-8	16.0
Josh Giddey	CHI	CHI vs. MEM	11/23/2024	L	21	12	5	10	50.0	2	4	50.0	0	0	-	1	6	7	8	0	2	0	1	-4	38.4
