PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Josh Hart	NYK	NYK @ DET	11/01/2024	W	37	13	6	9	66.7	1	3	33.3	0	0	-	3	6	9	4	2	0	3	2	24	32.8
Cameron Payne	NYK	NYK @ DET	11/01/2024	W	12	4	2	6	33.3	0	2	0.0	0	0	-	0	1	1	3	0	0	0	2	7	9.7
Karl-Anthony Towns	NYK	NYK @ DET	11/01/2024	W	27	21	8	18	44.4	3	6	50.0	2	3	66.7	3	8	11	7	2	1	1	1	28	52.7
Cameron Payne	NYK	NYK @ MIA	10/30/2024	W	12	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	5	1	1	0	1	4	14.7
Josh Hart	NYK	NYK @ MIA	10/30/2024	W	42	10	4	7	57.1	2	5	40.0	0	0	-	1	13	14	6	1	0	0	3	9	38.8
Mikal Bridges	NYK	NYK @ MIA	10/30/2024	W	40	17	6	16	37.5	4	11	36.4	1	2	50.0	1	2	3	6	2	2	1	2	10	40.6
Miles McBride	NYK	NYK @ MIA	10/30/2024	W	25	10	3	8	37.5	2	5	40.0	2	2	100	1	2	3	2	2	1	2	1	-3	23.6
Karl-Anthony Towns	NYK	NYK @ MIA	10/30/2024	W	39	44	17	25	68.0	4	5	80.0	6	6	100	3	10	13	2	0	0	2	5	15	60.6
Jalen Brunson	NYK	NYK @ MIA	10/30/2024	W	36	22	6	18	33.3	3	7	42.9	7	8	87.5	0	2	2	9	0	0	1	0	5	36.9
OG Anunoby	NYK	NYK @ MIA	10/30/2024	W	37	11	3	6	50.0	3	6	50.0	2	2	100	0	3	3	0	2	0	3	2	11	17.6
OG Anunoby	NYK	NYK vs. CLE	10/28/2024	L	37	15	7	13	53.8	1	4	25.0	0	1	0.0	1	1	2	2	2	1	2	3	3	27.4
Jalen Brunson	NYK	NYK vs. CLE	10/28/2024	L	38	21	8	24	33.3	0	4	0.0	5	7	71.4	0	3	3	7	0	0	1	2	0	34.1
Ariel Hukporti	NYK	NYK vs. CLE	10/28/2024	L	12	0	0	1	0.0	0	0	-	0	0	-	0	2	2	0	0	1	1	1	1	4.4
Karl-Anthony Towns	NYK	NYK vs. CLE	10/28/2024	L	32	13	4	8	50.0	1	2	50.0	4	4	100	1	9	10	3	1	0	3	6	-1	29.5
Cameron Payne	NYK	NYK vs. CLE	10/28/2024	L	10	6	2	7	28.6	2	3	66.7	0	0	-	1	2	3	1	0	0	1	1	-6	10.1
Josh Hart	NYK	NYK vs. CLE	10/28/2024	L	38	16	4	10	40.0	2	5	40.0	6	6	100	4	9	13	2	3	0	5	1	-4	38.6
Mikal Bridges	NYK	NYK vs. CLE	10/28/2024	L	40	19	9	15	60.0	1	4	25.0	0	0	-	4	2	6	3	2	1	2	4	-14	37.7
Miles McBride	NYK	NYK vs. CLE	10/28/2024	L	29	14	6	12	50.0	2	6	33.3	0	0	-	1	2	3	4	0	0	1	2	-3	22.6
Miles McBride	NYK	NYK vs. IND	10/25/2024	W	21	8	3	4	75.0	2	2	100	0	0	-	0	2	2	2	0	0	2	3	7	11.4
Mikal Bridges	NYK	NYK vs. IND	10/25/2024	W	33	21	8	12	66.7	2	3	66.7	3	4	75.0	1	0	1	5	1	0	1	4	13	31.7
OG Anunoby	NYK	NYK vs. IND	10/25/2024	W	34	14	6	12	50.0	1	4	25.0	1	2	50.0	0	4	4	1	1	0	1	3	18	22.3
Cameron Payne	NYK	NYK vs. IND	10/25/2024	W	22	7	3	9	33.3	1	5	20.0	0	1	0.0	1	1	2	3	1	0	0	1	3	16.9
