PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Gary Payton II	GSW	GSW vs. MIN	12/08/2024	W	27	8	4	8	50.0	0	2	0.0	0	1	0.0	4	1	5	2	2	2	1	3	1	28.0
Draymond Green	GSW	GSW vs. MIN	12/08/2024	W	31	6	3	5	60.0	0	1	0.0	0	0	-	0	6	6	7	0	1	3	5	-2	23.7
Lindy Waters III	GSW	GSW vs. MIN	12/08/2024	W	22	0	0	5	0.0	0	3	0.0	0	0	-	1	3	4	3	0	0	0	4	1	9.3
Andrew Wiggins	GSW	GSW vs. MIN	12/06/2024	L	19	11	3	8	37.5	1	3	33.3	4	4	100	1	1	2	0	1	0	2	0	-1	14.4
Buddy Hield	GSW	GSW vs. MIN	12/06/2024	L	13	4	2	4	50.0	0	2	0.0	0	0	-	0	3	3	0	0	0	3	0	-3	4.6
Trayce Jackson-Davis	GSW	GSW vs. MIN	12/06/2024	L	11	3	1	4	25.0	0	0	-	1	2	50.0	3	1	4	1	0	0	1	1	-5	8.3
Gary Payton II	GSW	GSW vs. MIN	12/06/2024	L	17	1	0	3	0.0	0	1	0.0	1	2	50.0	1	5	6	1	1	1	2	1	-14	13.7
Brandin Podziemski	GSW	GSW vs. MIN	12/06/2024	L	25	8	3	7	42.9	2	5	40.0	0	0	-	0	6	6	2	2	0	2	0	-16	22.2
Stephen Curry	GSW	GSW vs. MIN	12/06/2024	L	32	23	6	17	35.3	3	9	33.3	8	8	100	1	1	2	4	0	0	3	0	-3	28.4
Kyle Anderson	GSW	GSW vs. MIN	12/06/2024	L	12	4	2	3	66.7	0	0	-	0	0	-	0	1	1	1	0	0	0	0	0	6.7
Kevon Looney	GSW	GSW vs. MIN	12/06/2024	L	22	2	1	1	100	0	0	-	0	0	-	1	4	5	3	1	1	0	2	-11	18.5
Jonathan Kuminga	GSW	GSW vs. MIN	12/06/2024	L	29	13	6	15	40.0	1	4	25.0	0	0	-	1	1	2	1	1	1	3	3	-7	19.9
Lindy Waters III	GSW	GSW vs. MIN	12/06/2024	L	20	6	2	7	28.6	2	7	28.6	0	0	-	0	0	0	0	0	0	1	1	-3	5.0
Draymond Green	GSW	GSW vs. MIN	12/06/2024	L	26	10	4	8	50.0	1	4	25.0	1	1	100	1	8	9	6	2	1	2	3	-15	36.8
Kyle Anderson	GSW	GSW vs. HOU	12/05/2024	W	14	8	3	5	60.0	0	1	0.0	2	2	100	0	2	2	2	0	0	1	0	-1	12.4
Andrew Wiggins	GSW	GSW vs. HOU	12/05/2024	W	34	23	8	15	53.3	3	4	75.0	4	7	57.1	0	9	9	2	2	1	3	2	14	42.8
Trayce Jackson-Davis	GSW	GSW vs. HOU	12/05/2024	W	21	6	3	4	75.0	0	0	-	0	0	-	0	0	0	2	0	1	0	1	-17	12.0
Gary Payton II	GSW	GSW vs. HOU	12/05/2024	W	18	6	3	7	42.9	0	3	0.0	0	0	-	3	3	6	1	1	0	0	5	-14	17.7
Moses Moody	GSW	GSW vs. HOU	12/05/2024	W	23	6	1	7	14.3	1	5	20.0	3	6	50.0	0	1	1	1	0	0	0	1	-9	8.7
Brandin Podziemski	GSW	GSW vs. HOU	12/05/2024	W	37	8	2	9	22.2	1	3	33.3	3	4	75.0	1	10	11	3	0	0	2	0	13	23.7
Jonathan Kuminga	GSW	GSW vs. HOU	12/05/2024	W	33	33	13	22	59.1	3	6	50.0	4	6	66.7	1	6	7	2	0	1	3	3	7	44.4
Buddy Hield	GSW	GSW vs. HOU	12/05/2024	W	27	5	1	8	12.5	1	6	16.7	2	2	100	0	5	5	2	0	0	1	0	18	13.0
Kevon Looney	GSW	GSW vs. HOU	12/05/2024	W	27	4	2	7	28.6	0	0	-	0	0	-	5	6	11	3	1	0	0	3	21	24.7
Gary Payton II	GSW	GSW @ DEN	12/03/2024	L	14	11	5	6	83.3	1	2	50.0	0	0	-	0	1	1	2	0	0	0	1	18	15.2
Andrew Wiggins	GSW	GSW @ DEN	12/03/2024	L	31	13	3	7	42.9	2	4	50.0	5	5	100	1	2	3	4	3	0	2	3	-20	29.6
Kevon Looney	GSW	GSW @ DEN	12/03/2024	L	25	5	2	3	66.7	0	0	-	1	4	25.0	4	7	11	5	2	1	3	6	-3	31.7
Brandin Podziemski	GSW	GSW @ DEN	12/03/2024	L	25	13	6	11	54.5	0	3	0.0	1	1	100	1	3	4	4	2	0	2	5	-13	27.8
Jonathan Kuminga	GSW	GSW @ DEN	12/03/2024	L	29	19	9	18	50.0	1	2	50.0	0	2	0.0	0	5	5	2	1	1	0	4	-7	34.0
Stephen Curry	GSW	GSW @ DEN	12/03/2024	L	34	24	8	23	34.8	4	15	26.7	4	4	100	1	6	7	11	0	0	5	0	5	43.9
Kyle Anderson	GSW	GSW @ DEN	12/03/2024	L	19	4	2	4	50.0	0	0	-	0	0	-	0	6	6	5	1	1	0	1	0	24.7
Trayce Jackson-Davis	GSW	GSW @ DEN	12/03/2024	L	22	7	3	5	60.0	0	0	-	1	2	50.0	4	2	6	2	1	0	1	0	5	19.2
Buddy Hield	GSW	GSW @ DEN	12/03/2024	L	21	6	2	8	25.0	2	6	33.3	0	0	-	0	3	3	0	1	0	1	3	-6	11.6
Moses Moody	GSW	GSW @ DEN	12/03/2024	L	21	13	4	10	40.0	2	6	33.3	3	3	100	0	2	2	1	1	0	0	2	1	19.9
Andrew Wiggins	GSW	GSW @ PHX	11/30/2024	L	34	18	7	17	41.2	4	9	44.4	0	0	-	0	3	3	3	1	0	2	2	12	27.1
