PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Harrison Barnes	SAS	SAS @ HOU	11/06/2024	L	18	2	1	4	25.0	0	1	0.0	0	0	-	0	1	1	1	0	0	2	0	-11	2.7
Zach Collins	SAS	SAS @ HOU	11/06/2024	L	15	6	2	5	40.0	1	2	50.0	1	2	50.0	0	1	1	3	0	0	2	0	-9	9.7
Keldon Johnson	SAS	SAS @ HOU	11/06/2024	L	19	10	4	6	66.7	0	0	-	2	2	100	2	2	4	1	1	1	0	1	-18	22.3
Stephon Castle	SAS	SAS @ HOU	11/06/2024	L	25	5	2	8	25.0	1	5	20.0	0	0	-	0	2	2	0	3	0	0	1	-17	16.4
Zach Collins	SAS	SAS @ LAC	11/04/2024	L	14	4	0	5	0.0	0	3	0.0	4	4	100	2	1	3	1	2	0	0	2	12	15.1
Julian Champagnie	SAS	SAS @ LAC	11/04/2024	L	38	21	7	12	58.3	5	10	50.0	2	3	66.7	0	5	5	2	0	0	0	3	-16	30.0
Malaki Branham	SAS	SAS @ LAC	11/04/2024	L	18	7	2	7	28.6	1	3	33.3	2	2	100	0	0	0	0	1	0	1	0	-17	9.0
Jeremy Sochan	SAS	SAS @ LAC	11/04/2024	L	12	4	2	3	66.7	0	1	0.0	0	0	-	1	2	3	1	1	0	2	2	14	10.1
Stephon Castle	SAS	SAS @ LAC	11/04/2024	L	20	11	4	10	40.0	0	3	0.0	3	4	75.0	1	3	4	1	0	1	1	0	-13	19.3
Chris Paul	SAS	SAS @ LAC	11/04/2024	L	33	14	6	11	54.5	2	7	28.6	0	0	-	0	6	6	10	2	0	4	3	10	38.2
Keldon Johnson	SAS	SAS @ LAC	11/04/2024	L	28	10	5	8	62.5	0	0	-	0	0	-	1	4	5	1	0	0	0	2	-17	17.5
Victor Wembanyama	SAS	SAS @ LAC	11/04/2024	L	34	24	9	22	40.9	2	9	22.2	4	4	100	2	11	13	3	3	9	2	3	-21	78.1
Harrison Barnes	SAS	SAS @ LAC	11/04/2024	L	38	4	1	4	25.0	0	3	0.0	2	2	100	5	1	6	3	0	0	0	1	9	15.7
Chris Paul	SAS	SAS vs. MIN	11/02/2024	W	33	15	5	9	55.6	3	6	50.0	2	2	100	1	3	4	13	0	0	1	1	12	38.3
Harrison Barnes	SAS	SAS vs. MIN	11/02/2024	W	38	14	6	10	60.0	2	5	40.0	0	0	-	1	2	3	3	1	0	0	0	7	25.1
Julian Champagnie	SAS	SAS vs. MIN	11/02/2024	W	29	7	3	9	33.3	1	7	14.3	0	0	-	1	5	6	3	0	1	0	2	13	21.7
