PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Christian Braun	DEN	DEN vs. MIA	11/08/2024	W	35	21	7	9	77.8	3	4	75.0	4	6	66.7	1	5	6	2	0	1	1	1	14	33.2
Russell Westbrook	DEN	DEN vs. MIA	11/08/2024	W	24	6	2	5	40.0	2	3	66.7	0	0	-	0	4	4	10	0	1	2	2	-5	26.8
Jamal Murray	DEN	DEN vs. MIA	11/08/2024	W	35	28	9	17	52.9	4	10	40.0	6	6	100	0	4	4	6	0	0	4	0	28	37.8
Michael Porter Jr.	DEN	DEN vs. MIA	11/08/2024	W	36	21	8	15	53.3	5	10	50.0	0	0	-	0	5	5	4	2	1	2	2	24	40.0
Julian Strawther	DEN	DEN vs. MIA	11/08/2024	W	24	6	3	8	37.5	0	3	0.0	0	0	-	0	1	1	0	0	1	2	1	-12	8.2
Peyton Watson	DEN	DEN vs. MIA	11/08/2024	W	33	16	7	11	63.6	2	3	66.7	0	0	-	2	3	5	1	1	1	0	3	12	29.5
Nikola Jokić	DEN	DEN vs. MIA	11/08/2024	W	40	30	11	13	84.6	1	1	100	7	7	100	2	9	11	14	2	0	5	2	26	65.2
Christian Braun	DEN	DEN vs. OKC	11/06/2024	W	37	24	7	14	50.0	4	8	50.0	6	6	100	1	7	8	0	2	1	2	2	6	40.6
Russell Westbrook	DEN	DEN vs. OKC	11/06/2024	W	32	29	10	15	66.7	3	4	75.0	6	9	66.7	1	5	6	6	1	0	4	4	-14	44.2
Michael Porter Jr.	DEN	DEN vs. OKC	11/06/2024	W	41	24	7	16	43.8	6	10	60.0	4	4	100	1	6	7	3	1	0	1	3	4	38.9
Julian Strawther	DEN	DEN vs. OKC	11/06/2024	W	27	9	3	11	27.3	1	7	14.3	2	2	100	2	3	5	6	0	0	2	4	12	22.0
Hunter Tyson	DEN	DEN vs. OKC	11/06/2024	W	19	2	1	2	50.0	0	1	0.0	0	0	-	0	4	4	0	1	0	2	4	-6	7.8
Peyton Watson	DEN	DEN vs. OKC	11/06/2024	W	33	10	4	9	44.4	1	4	25.0	1	4	25.0	0	3	3	3	1	3	2	3	10	28.1
Zeke Nnaji	DEN	DEN vs. OKC	11/06/2024	W	11	3	1	2	50.0	0	1	0.0	1	2	50.0	1	1	2	0	0	0	0	0	-10	5.4
Nikola Jokić	DEN	DEN vs. OKC	11/06/2024	W	39	23	9	20	45.0	1	3	33.3	4	6	66.7	7	13	20	16	2	2	5	2	8	78.0
Zeke Nnaji	DEN	DEN vs. TOR	11/04/2024	W	14	2	1	3	33.3	0	1	0.0	0	0	-	1	0	1	1	0	1	0	0	-2	7.7
Hunter Tyson	DEN	DEN vs. TOR	11/04/2024	W	15	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	0	1	1	0	2	-2	7.2
Michael Porter Jr.	DEN	DEN vs. TOR	11/04/2024	W	36	19	7	16	43.8	3	10	30.0	2	3	66.7	4	5	9	3	1	1	2	2	1	38.3
Nikola Jokić	DEN	DEN vs. TOR	11/04/2024	W	38	28	10	22	45.5	1	5	20.0	7	8	87.5	5	9	14	13	1	2	7	2	-1	66.3
Peyton Watson	DEN	DEN vs. TOR	11/04/2024	W	31	16	4	7	57.1	1	2	50.0	7	9	77.8	1	2	3	1	2	2	1	5	9	32.1
Christian Braun	DEN	DEN vs. TOR	11/04/2024	W	36	17	7	11	63.6	1	1	100	2	4	50.0	1	3	4	0	1	0	0	2	5	24.8
Julian Strawther	DEN	DEN vs. TOR	11/04/2024	W	26	13	4	10	40.0	2	4	50.0	3	4	75.0	0	2	2	3	2	1	1	2	-1	27.9
Russell Westbrook	DEN	DEN vs. TOR	11/04/2024	W	34	21	6	10	60.0	1	5	20.0	8	10	80.0	1	5	6	6	1	1	4	4	-3	39.2
Julian Strawther	DEN	DEN vs. UTA	11/02/2024	W	19	19	7	11	63.6	3	6	50.0	2	2	100	1	1	2	0	2	0	1	5	12	26.4
Peyton Watson	DEN	DEN vs. UTA	11/02/2024	W	20	8	2	9	22.2	0	1	0.0	4	4	100	3	1	4	1	3	0	2	2	-3	21.3
Hunter Tyson	DEN	DEN vs. UTA	11/02/2024	W	25	7	2	5	40.0	0	2	0.0	3	3	100	1	3	4	4	0	0	0	2	5	17.8
Michael Porter Jr.	DEN	DEN vs. UTA	11/02/2024	W	29	20	7	12	58.3	4	6	66.7	2	2	100	0	5	5	2	0	0	0	1	25	29.0
Nikola Jokić	DEN	DEN vs. UTA	11/02/2024	W	30	27	10	18	55.6	3	4	75.0	4	4	100	5	11	16	9	1	0	5	1	31	57.7
Aaron Gordon	DEN	DEN vs. UTA	11/02/2024	W	26	12	5	9	55.6	2	3	66.7	0	0	-	2	4	6	5	0	0	0	2	28	26.7
DeAndre Jordan	DEN	DEN vs. UTA	11/02/2024	W	14	6	3	7	42.9	0	0	-	0	2	0.0	6	3	9	1	0	0	4	2	-7	14.3
Russell Westbrook	DEN	DEN vs. UTA	11/02/2024	W	31	5	2	11	18.2	1	4	25.0	0	4	0.0	1	2	3	7	5	0	4	4	12	30.1
Christian Braun	DEN	DEN vs. UTA	11/02/2024	W	33	17	6	11	54.5	3	5	60.0	2	2	100	0	2	2	3	2	0	1	3	21	28.9
Nikola Jokić	DEN	DEN @ MIN	11/01/2024	L	40	26	8	16	50.0	2	3	66.7	8	10	80.0	2	7	9	13	3	1	3	1	6	65.3
Peyton Watson	DEN	DEN @ MIN	11/01/2024	L	14	2	1	6	16.7	0	2	0.0	0	0	-	1	0	1	0	1	0	0	1	-9	6.2
Julian Strawther	DEN	DEN @ MIN	11/01/2024	L	16	4	1	4	25.0	0	2	0.0	2	3	66.7	1	0	1	1	1	0	1	5	-13	8.7
Michael Porter Jr.	DEN	DEN @ MIN	11/01/2024	L	39	26	11	18	61.1	3	7	42.9	1	2	50.0	2	4	6	4	2	0	3	2	-5	42.2
Aaron Gordon	DEN	DEN @ MIN	11/01/2024	L	38	31	11	18	61.1	5	7	71.4	4	5	80.0	4	7	11	2	1	0	0	2	8	50.2
Russell Westbrook	DEN	DEN @ MIN	11/01/2024	L	25	5	1	8	12.5	0	3	0.0	3	4	75.0	3	3	6	5	2	1	4	2	-13	24.7
Christian Braun	DEN	DEN @ MIN	11/01/2024	L	36	14	5	11	45.5	1	3	33.3	3	3	100	2	5	7	2	0	0	2	4	13	23.4
Jamal Murray	DEN	DEN @ MIN	11/01/2024	L	22	6	2	7	28.6	0	3	0.0	2	2	100	0	2	2	3	1	0	0	0	8	15.9
Christian Braun	DEN	DEN @ BKN	10/29/2024	W	39	12	3	7	42.9	2	3	66.7	4	6	66.7	0	3	3	3	0	2	0	4	9	26.1
Michael Porter Jr.	DEN	DEN @ BKN	10/29/2024	W	41	16	6	11	54.5	4	7	57.1	0	1	0.0	1	4	5	2	1	0	0	2	6	28.0
Jamal Murray	DEN	DEN @ BKN	10/29/2024	W	37	24	8	19	42.1	2	7	28.6	6	8	75.0	0	3	3	3	0	0	1	3	3	31.1
Nikola Jokić	DEN	DEN @ BKN	10/29/2024	W	41	29	9	16	56.3	0	0	-	11	13	84.6	6	12	18	16	0	1	1	3	8	76.6
Aaron Gordon	DEN	DEN @ BKN	10/29/2024	W	33	24	8	11	72.7	1	3	33.3	7	7	100	1	4	5	2	0	1	1	3	5	35.0
Peyton Watson	DEN	DEN @ BKN	10/29/2024	W	20	7	3	5	60.0	1	2	50.0	0	0	-	0	2	2	0	0	0	0	5	0	9.4
Julian Strawther	DEN	DEN @ BKN	10/29/2024	W	22	7	3	6	50.0	1	3	33.3	0	0	-	0	4	4	0	1	0	1	0	-3	13.8
Dario Šarić	DEN	DEN @ BKN	10/29/2024	W	12	3	1	2	50.0	0	0	-	1	2	50.0	1	1	2	0	0	0	0	0	-3	5.4
Russell Westbrook	DEN	DEN @ BKN	10/29/2024	W	21	22	5	12	41.7	2	2	100	10	10	100	0	1	1	5	1	0	1	2	0	32.7
Russell Westbrook	DEN	DEN @ TOR	10/28/2024	W	18	9	3	7	42.9	0	1	0.0	3	4	75.0	1	3	4	3	1	0	2	4	-1	19.3
Julian Strawther	DEN	DEN @ TOR	10/28/2024	W	22	9	3	3	100	2	2	100	1	2	50.0	0	2	2	0	0	0	1	3	1	10.4
Peyton Watson	DEN	DEN @ TOR	10/28/2024	W	15	6	1	5	20.0	0	0	-	4	4	100	1	1	2	2	0	1	1	1	-7	13.4
Christian Braun	DEN	DEN @ TOR	10/28/2024	W	40	17	6	11	54.5	1	4	25.0	4	4	100	2	2	4	2	1	1	1	3	8	29.8
Michael Porter Jr.	DEN	DEN @ TOR	10/28/2024	W	39	13	6	12	50.0	1	4	25.0	0	1	0.0	2	7	9	2	0	1	1	3	-10	28.8
Jamal Murray	DEN	DEN @ TOR	10/28/2024	W	40	17	6	20	30.0	0	2	0.0	5	5	100	1	8	9	7	1	0	0	2	8	41.3
Nikola Jokić	DEN	DEN @ TOR	10/28/2024	W	44	40	18	27	66.7	3	5	60.0	1	2	50.0	3	7	10	4	1	2	3	2	9	64.0
Aaron Gordon	DEN	DEN @ TOR	10/28/2024	W	42	16	4	8	50.0	2	2	100	6	8	75.0	5	6	11	8	2	1	5	2	11	45.2
Russell Westbrook	DEN	DEN vs. LAC	10/26/2024	L	19	2	0	8	0.0	0	3	0.0	2	2	100	0	1	1	2	2	1	0	4	-13	15.2
Aaron Gordon	DEN	DEN vs. LAC	10/26/2024	L	36	10	3	10	30.0	1	4	25.0	3	4	75.0	2	3	5	2	1	0	0	2	2	22.0
Nikola Jokić	DEN	DEN vs. LAC	10/26/2024	L	37	41	14	26	53.8	7	12	58.3	6	8	75.0	3	6	9	4	2	1	5	2	7	61.8
Jamal Murray	DEN	DEN vs. LAC	10/26/2024	L	37	22	7	14	50.0	3	6	50.0	5	5	100	0	2	2	5	2	0	2	1	6	35.9
Christian Braun	DEN	DEN vs. LAC	10/26/2024	L	34	11	4	6	66.7	1	1	100	2	2	100	1	6	7	1	1	2	1	3	1	28.9
Dario Šarić	DEN	DEN vs. LAC	10/26/2024	L	11	0	0	2	0.0	0	0	-	0	0	-	1	1	2	0	0	0	0	2	-12	2.4
Michael Porter Jr.	DEN	DEN vs. LAC	10/26/2024	L	38	9	4	13	30.8	0	6	0.0	1	1	100	2	7	9	3	2	0	1	2	3	29.3
Julian Strawther	DEN	DEN vs. LAC	10/26/2024	L	16	8	3	5	60.0	2	2	100	0	0	-	1	1	2	3	2	0	1	5	-12	19.9
Peyton Watson	DEN	DEN vs. LAC	10/26/2024	L	12	1	0	3	0.0	0	1	0.0	1	2	50.0	0	0	0	0	1	0	0	1	-7	4.0
Nikola Jokić	DEN	DEN vs. OKC	10/24/2024	L	35	16	6	13	46.2	1	3	33.3	3	4	75.0	4	8	12	13	2	1	3	3	-9	55.9
Michael Porter Jr.	DEN	DEN vs. OKC	10/24/2024	L	32	15	5	17	29.4	3	10	30.0	2	2	100	1	7	8	2	1	0	1	2	-2	29.6
Christian Braun	DEN	DEN vs. OKC	10/24/2024	L	29	16	8	15	53.3	0	3	0.0	0	0	-	2	5	7	1	2	2	3	1	8	34.9
Julian Strawther	DEN	DEN vs. OKC	10/24/2024	L	17	6	3	6	50.0	0	2	0.0	0	0	-	0	0	0	1	1	0	1	2	-23	9.5
Jamal Murray	DEN	DEN vs. OKC	10/24/2024	L	38	12	4	13	30.8	2	5	40.0	2	2	100	2	4	6	4	2	0	3	2	-2	28.2
Russell Westbrook	DEN	DEN vs. OKC	10/24/2024	L	21	6	2	10	20.0	1	6	16.7	1	4	25.0	1	4	5	5	1	2	2	0	-24	26.5
Dario Šarić	DEN	DEN vs. OKC	10/24/2024	L	11	2	1	2	50.0	0	1	0.0	0	0	-	0	1	1	0	1	0	0	1	-6	6.2
Peyton Watson	DEN	DEN vs. OKC	10/24/2024	L	15	2	1	7	14.3	0	4	0.0	0	0	-	2	4	6	1	0	2	0	0	-13	16.7
Aaron Gordon	DEN	DEN vs. OKC	10/24/2024	L	33	12	5	12	41.7	0	1	0.0	2	2	100	5	4	9	2	1	0	2	1	-4	26.8
