PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Tyler Herro	MIA	MIA @ GSW	01/07/2025	W	26	14	4	14	28.6	3	9	33.3	3	3	100	0	8	8	3	1	0	0	1	-2	31.1
Jaime Jaquez Jr.	MIA	MIA @ GSW	01/07/2025	W	29	18	7	12	58.3	1	3	33.3	3	4	75.0	2	3	5	1	0	0	3	0	-3	22.5
Kel'el Ware	MIA	MIA @ GSW	01/07/2025	W	18	6	2	6	33.3	0	1	0.0	2	3	66.7	2	2	4	1	0	1	0	2	-2	15.3
Alec Burks	MIA	MIA @ GSW	01/07/2025	W	25	11	3	6	50.0	3	6	50.0	2	3	66.7	0	4	4	0	1	0	0	1	17	18.8
Bam Adebayo	MIA	MIA @ GSW	01/07/2025	W	30	19	9	14	64.3	1	1	100	0	1	0.0	3	6	9	5	2	1	1	1	18	45.3
Duncan Robinson	MIA	MIA @ GSW	01/07/2025	W	21	12	4	6	66.7	4	5	80.0	0	0	-	0	1	1	8	1	0	1	2	20	27.2
Nikola Jović	MIA	MIA @ GSW	01/07/2025	W	34	20	8	17	47.1	2	8	25.0	2	3	66.7	1	5	6	4	1	0	2	0	25	34.2
Terry Rozier	MIA	MIA @ GSW	01/07/2025	W	32	9	4	12	33.3	1	4	25.0	0	0	-	0	5	5	5	0	1	2	2	14	23.5
Jaime Jaquez Jr.	MIA	MIA @ SAC	01/06/2025	L	46	16	7	15	46.7	0	2	0.0	2	4	50.0	4	8	12	10	5	1	3	3	-4	60.4
Terry Rozier	MIA	MIA @ SAC	01/06/2025	L	41	18	6	15	40.0	2	8	25.0	4	4	100	2	5	7	3	1	0	2	4	-2	31.9
Bam Adebayo	MIA	MIA @ SAC	01/06/2025	L	45	18	6	19	31.6	1	5	20.0	5	6	83.3	2	10	12	2	4	1	2	2	-3	48.4
Haywood Highsmith	MIA	MIA @ SAC	01/06/2025	L	46	14	5	8	62.5	2	4	50.0	2	3	66.7	2	4	6	1	0	2	0	3	0	28.7
Tyler Herro	MIA	MIA @ SAC	01/06/2025	L	49	26	11	25	44.0	4	10	40.0	0	0	-	1	6	7	4	2	0	3	2	-6	43.4
