PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Garrison Mathews	ATL	ATL @ OKC	10/27/2024	L	22	14	4	9	44.4	4	8	50.0	2	2	100	1	1	2	2	2	0	1	5	-1	24.4
Clint Capela	ATL	ATL @ OKC	10/27/2024	L	22	6	3	8	37.5	0	0	-	0	1	0.0	5	5	10	2	1	1	0	1	-4	27.0
Onyeka Okongwu	ATL	ATL @ OKC	10/27/2024	L	23	14	3	9	33.3	1	2	50.0	7	9	77.8	2	1	3	1	1	0	0	2	-16	22.1
Vít Krejčí	ATL	ATL @ OKC	10/27/2024	L	20	5	2	7	28.6	1	3	33.3	0	0	-	1	3	4	2	1	0	2	3	-6	13.8
Zaccharie Risacher	ATL	ATL @ OKC	10/27/2024	L	27	13	6	12	50.0	0	2	0.0	1	2	50.0	3	3	6	2	1	1	1	1	-17	28.2
Dyson Daniels	ATL	ATL @ OKC	10/27/2024	L	34	7	3	11	27.3	0	4	0.0	1	2	50.0	2	6	8	2	1	1	1	3	-25	24.6
Jalen Johnson	ATL	ATL @ OKC	10/27/2024	L	29	7	3	13	23.1	1	3	33.3	0	0	-	1	8	9	2	0	1	4	5	-21	19.8
Trae Young	ATL	ATL @ OKC	10/27/2024	L	37	24	7	14	50.0	2	7	28.6	8	8	100	0	1	1	8	0	0	10	3	-18	27.2
David Roddy	ATL	ATL @ OKC	10/27/2024	L	20	10	4	5	80.0	1	1	100	1	3	33.3	2	3	5	3	0	0	0	0	-4	20.5
Trae Young	ATL	ATL vs. CHA	10/25/2024	W	41	38	11	24	45.8	5	14	35.7	11	13	84.6	3	5	8	10	4	0	7	1	9	67.6
Garrison Mathews	ATL	ATL vs. CHA	10/25/2024	W	19	8	2	3	66.7	2	3	66.7	2	2	100	0	1	1	0	0	0	0	2	-4	9.2
Dyson Daniels	ATL	ATL vs. CHA	10/25/2024	W	24	18	8	10	80.0	2	4	50.0	0	0	-	0	1	1	4	2	2	1	5	9	36.2
Jalen Johnson	ATL	ATL vs. CHA	10/25/2024	W	41	16	4	15	26.7	1	4	25.0	7	9	77.8	2	5	7	3	2	2	2	5	12	38.9
Zaccharie Risacher	ATL	ATL vs. CHA	10/25/2024	W	19	5	1	5	20.0	1	4	25.0	2	2	100	0	0	0	1	0	1	0	0	-14	9.5
Vít Krejčí	ATL	ATL vs. CHA	10/25/2024	W	15	3	1	2	50.0	0	1	0.0	1	2	50.0	0	0	0	0	1	1	1	5	4	8.0
Onyeka Okongwu	ATL	ATL vs. CHA	10/25/2024	W	26	7	3	6	50.0	1	2	50.0	0	0	-	0	8	8	3	1	0	0	3	1	24.1
De'Andre Hunter	ATL	ATL vs. CHA	10/25/2024	W	33	24	7	14	50.0	2	6	33.3	8	8	100	1	6	7	3	0	1	0	4	4	39.9
Clint Capela	ATL	ATL vs. CHA	10/25/2024	W	22	6	2	2	100	0	0	-	2	2	100	1	6	7	1	1	2	2	3	4	22.9
Onyeka Okongwu	ATL	ATL vs. BKN	10/23/2024	W	28	28	11	12	91.7	0	0	-	6	6	100	4	4	8	1	0	3	2	1	4	46.1
Trae Young	ATL	ATL vs. BKN	10/23/2024	W	37	30	7	16	43.8	2	6	33.3	14	16	87.5	1	4	5	12	1	1	3	1	12	57.0
Bogdan Bogdanović	ATL	ATL vs. BKN	10/23/2024	W	28	8	2	6	33.3	2	6	33.3	2	2	100	0	2	2	2	0	2	2	3	-3	17.4
Dyson Daniels	ATL	ATL vs. BKN	10/23/2024	W	35	15	6	12	50.0	2	4	50.0	1	4	25.0	3	2	5	2	5	1	1	4	7	41.0
Vít Krejčí	ATL	ATL vs. BKN	10/23/2024	W	11	3	1	2	50.0	0	1	0.0	1	1	100	0	1	1	2	0	0	0	1	-8	7.2
De'Andre Hunter	ATL	ATL vs. BKN	10/23/2024	W	26	12	3	10	30.0	2	4	50.0	4	5	80.0	1	5	6	1	2	0	0	5	10	26.7
Clint Capela	ATL	ATL vs. BKN	10/23/2024	W	20	6	3	5	60.0	0	0	-	0	0	-	1	6	7	1	1	1	1	0	0	20.9
Jalen Johnson	ATL	ATL vs. BKN	10/23/2024	W	37	11	4	9	44.4	0	3	0.0	3	8	37.5	1	9	10	4	3	1	6	3	-3	35.0
Zaccharie Risacher	ATL	ATL vs. BKN	10/23/2024	W	19	7	2	8	25.0	1	4	25.0	2	4	50.0	1	0	1	0	0	0	1	2	1	7.2
