PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Guerschon Yabusele	PHI	PHI @ IND	10/27/2024	W	17	0	0	4	0.0	0	2	0.0	0	0	-	5	1	6	4	1	0	1	2	3	15.2
Kyle Lowry	PHI	PHI @ IND	10/27/2024	W	17	6	2	4	50.0	2	3	66.7	0	0	-	0	1	1	2	1	0	0	2	-1	13.2
Tyrese Maxey	PHI	PHI @ IND	10/27/2024	W	48	45	14	32	43.8	5	17	29.4	12	15	80.0	0	4	4	4	1	2	5	3	6	59.8
Caleb Martin	PHI	PHI @ IND	10/27/2024	W	37	17	6	16	37.5	1	5	20.0	4	6	66.7	4	8	12	1	1	0	5	4	-5	30.9
Kelly Oubre Jr.	PHI	PHI @ IND	10/27/2024	W	38	14	6	18	33.3	0	4	0.0	2	3	66.7	3	5	8	0	2	0	2	4	8	27.6
Andre Drummond	PHI	PHI @ IND	10/27/2024	W	37	9	4	6	66.7	0	1	0.0	1	1	100	5	12	17	1	2	1	4	5	0	35.9
Eric Gordon	PHI	PHI @ IND	10/27/2024	W	32	15	5	10	50.0	2	7	28.6	3	4	75.0	0	1	1	1	0	1	1	1	17	19.7
KJ Martin	PHI	PHI @ TOR	10/25/2024	L	24	2	1	1	100	0	0	-	0	0	-	0	3	3	3	1	1	0	4	-3	16.1
Caleb Martin	PHI	PHI @ TOR	10/25/2024	L	34	11	2	6	33.3	0	1	0.0	7	10	70.0	4	1	5	4	0	1	3	4	2	23.0
Kelly Oubre Jr.	PHI	PHI @ TOR	10/25/2024	L	39	28	9	17	52.9	3	6	50.0	7	8	87.5	0	2	2	2	2	0	4	3	-10	35.4
Eric Gordon	PHI	PHI @ TOR	10/25/2024	L	20	8	1	4	25.0	1	2	50.0	5	7	71.4	0	1	1	2	0	0	0	1	5	12.2
Kyle Lowry	PHI	PHI @ TOR	10/25/2024	L	29	14	3	5	60.0	3	5	60.0	5	5	100	0	1	1	2	3	0	2	5	-12	25.2
Tyrese Maxey	PHI	PHI @ TOR	10/25/2024	L	41	24	6	23	26.1	2	12	16.7	10	12	83.3	0	2	2	4	1	0	1	5	-1	34.4
Guerschon Yabusele	PHI	PHI @ TOR	10/25/2024	L	17	9	3	6	50.0	0	2	0.0	3	3	100	0	4	4	1	0	1	3	4	5	15.3
Andre Drummond	PHI	PHI @ TOR	10/25/2024	L	22	11	4	11	36.4	0	0	-	3	8	37.5	6	3	9	0	4	2	2	5	-15	37.8
Tyrese Maxey	PHI	PHI vs. MIL	10/23/2024	L	39	25	10	31	32.3	2	9	22.2	3	4	75.0	0	6	6	3	1	1	1	1	-13	41.7
Kyle Lowry	PHI	PHI vs. MIL	10/23/2024	L	24	13	4	7	57.1	3	5	60.0	2	4	50.0	0	4	4	6	0	0	0	1	-11	26.8
Eric Gordon	PHI	PHI vs. MIL	10/23/2024	L	22	2	1	6	16.7	0	2	0.0	0	0	-	0	1	1	1	0	0	0	1	6	4.7
Andre Drummond	PHI	PHI vs. MIL	10/23/2024	L	25	10	4	8	50.0	0	1	0.0	2	2	100	5	8	13	0	0	0	1	5	-6	24.6
Caleb Martin	PHI	PHI vs. MIL	10/23/2024	L	37	12	5	10	50.0	0	1	0.0	2	2	100	4	5	9	3	0	1	3	4	-20	27.3
Kelly Oubre Jr.	PHI	PHI vs. MIL	10/23/2024	L	30	21	8	18	44.4	1	6	16.7	4	6	66.7	1	1	2	1	0	0	1	5	-20	23.9
Guerschon Yabusele	PHI	PHI vs. MIL	10/23/2024	L	26	10	4	8	50.0	1	4	25.0	1	3	33.3	2	2	4	3	3	0	3	6	-12	25.3
KJ Martin	PHI	PHI vs. MIL	10/23/2024	L	15	3	1	3	33.3	0	0	-	1	2	50.0	2	3	5	0	0	0	0	3	-12	9.0
