PLAYER	TEAM	MATCH UP	GAME DATE	W/L	MIN	PTS	FGM	FGA	FG%	3PM	3PA	3P%	FTM	FTA	FT%	OREB	DREB	REB	AST	STL	BLK	TOV	PF	+/-	FP
Daniel Gafford	DAL	DAL vs. LAC	12/19/2024	L	14	2	0	4	0.0	0	0	-	2	4	50.0	2	2	4	2	0	0	1	2	-12	8.8
Maxi Kleber	DAL	DAL vs. LAC	12/19/2024	L	13	0	0	1	0.0	0	0	-	0	0	-	1	1	2	0	0	0	0	0	-6	2.4
Klay Thompson	DAL	DAL vs. LAC	12/19/2024	L	30	22	9	17	52.9	2	9	22.2	2	2	100	1	2	3	3	2	0	4	0	-2	32.1
Spencer Dinwiddie	DAL	DAL vs. LAC	12/19/2024	L	37	19	6	16	37.5	0	6	0.0	7	9	77.8	1	2	3	7	3	1	1	0	-17	44.1
P.J. Washington	DAL	DAL vs. LAC	12/19/2024	L	35	14	5	13	38.5	3	4	75.0	1	2	50.0	1	8	9	0	2	1	2	3	-13	31.8
Dereck Lively II	DAL	DAL vs. LAC	12/19/2024	L	28	13	5	5	100	0	0	-	3	4	75.0	1	6	7	2	0	3	2	4	-3	31.4
Olivier-Maxence Prosper	DAL	DAL vs. LAC	12/19/2024	L	11	0	0	3	0.0	0	1	0.0	0	0	-	0	0	0	1	0	0	0	0	-1	1.5
P.J. Washington	DAL	DAL @ GSW	12/15/2024	W	35	13	4	7	57.1	2	4	50.0	3	4	75.0	1	3	4	1	1	1	2	2	20	23.3
Olivier-Maxence Prosper	DAL	DAL @ GSW	12/15/2024	W	13	3	1	2	50.0	1	2	50.0	0	0	-	0	3	3	2	0	0	0	0	-10	9.6
Quentin Grimes	DAL	DAL @ GSW	12/15/2024	W	19	14	5	12	41.7	4	8	50.0	0	0	-	0	2	2	0	1	0	0	0	-11	19.4
Daniel Gafford	DAL	DAL @ GSW	12/15/2024	W	17	10	5	7	71.4	0	0	-	0	0	-	4	5	9	1	0	0	3	3	0	19.3
Luka Dončić	DAL	DAL @ GSW	12/15/2024	W	38	45	16	23	69.6	6	11	54.5	7	9	77.8	2	9	11	13	3	2	3	1	18	89.7
Kyrie Irving	DAL	DAL @ GSW	12/15/2024	W	35	21	8	16	50.0	1	4	25.0	4	5	80.0	1	2	3	8	0	0	2	0	10	34.6
Dereck Lively II	DAL	DAL @ GSW	12/15/2024	W	30	8	4	4	100	0	0	-	0	2	0.0	2	5	7	3	1	1	2	3	10	24.9
Spencer Dinwiddie	DAL	DAL @ GSW	12/15/2024	W	21	0	0	2	0.0	0	1	0.0	0	0	-	0	3	3	4	0	0	2	0	-8	7.6
Klay Thompson	DAL	DAL @ GSW	12/15/2024	W	29	29	9	14	64.3	7	11	63.6	4	5	80.0	0	5	5	4	2	1	1	3	21	49.0
Naji Marshall	DAL	DAL @ OKC	12/10/2024	L	29	19	7	11	63.6	2	4	50.0	3	4	75.0	0	4	4	2	1	0	2	1	-14	27.8
Quentin Grimes	DAL	DAL @ OKC	12/10/2024	L	18	4	1	5	20.0	0	3	0.0	2	2	100	1	2	3	2	1	0	3	2	-10	10.6
Klay Thompson	DAL	DAL @ OKC	12/10/2024	L	28	19	7	14	50.0	5	10	50.0	0	0	-	1	3	4	0	0	0	0	2	-17	23.8
Kyrie Irving	DAL	DAL @ OKC	12/10/2024	L	40	17	7	14	50.0	3	5	60.0	0	0	-	0	2	2	5	1	1	2	2	0	30.9
Spencer Dinwiddie	DAL	DAL @ OKC	12/10/2024	L	23	9	3	9	33.3	1	4	25.0	2	3	66.7	0	3	3	4	3	0	3	1	-1	24.6
Daniel Gafford	DAL	DAL @ OKC	12/10/2024	L	16	9	4	4	100	0	0	-	1	3	33.3	0	2	2	1	0	0	0	0	0	12.9
Olivier-Maxence Prosper	DAL	DAL @ OKC	12/10/2024	L	12	6	2	4	50.0	2	2	100	0	0	-	0	2	2	1	0	0	0	0	4	9.9
Luka Dončić	DAL	DAL @ OKC	12/10/2024	L	40	16	5	15	33.3	2	8	25.0	4	5	80.0	1	10	11	5	4	0	6	3	-14	42.7
